start_date,end_date,magnitude,length_days,recovery_days,magnitude_pct
2020-06-30,2020-07-17,0.04385331871809716,12,8,4.385331871809716
2020-07-21,2020-07-24,0.07450982543210016,3,2,7.450982543210016
2020-07-28,2020-09-30,0.1449838057457367,44,36,14.49838057457367
2020-10-01,2020-10-02,0.013075908558900673,1,1,1.3075908558900673
2020-10-06,2020-10-07,0.0028603683277986032,1,1,0.2860368327798603
2020-10-08,2020-11-05,0.09194769879622221,19,22,9.194769879622221
2020-11-06,2020-11-16,0.04675322693663758,6,7,4.675322693663758
2020-11-17,2020-11-19,0.0295336641117416,2,2,2.95336641117416
2020-11-24,2020-11-26,0.08696515287332866,2,2,8.696515287332867
2020-11-30,2020-12-23,0.09750476324640839,17,6,9.75047632464084
2021-01-04,2021-12-10,0.4544399400169308,233,77,45.44399400169308
2021-12-14,2021-12-15,0.003984046445079865,1,1,0.3984046445079865
2021-12-17,2022-08-10,0.2782426663042438,161,231,27.824266630424383
2022-08-15,2022-08-16,0.01745873374396905,1,1,1.745873374396905
2022-08-18,2022-08-19,0.004812319467343438,1,1,0.48123194673434383
2022-08-23,2022-08-29,0.05555555555555555,4,5,5.555555555555555
2022-08-31,2022-09-12,0.03757473597961904,8,6,3.7574735979619036
2022-09-13,2022-09-14,0.0821576890114432,1,1,8.21576890114432
2022-09-15,2022-09-16,0.01726972451046548,1,1,1.7269724510465478
2022-09-19,2022-09-21,0.04630379381719066,2,2,4.630379381719066
2022-09-23,2022-10-03,0.030534351145038167,6,3,3.0534351145038165
2022-10-05,2022-10-06,0.01593057284430666,1,1,1.593057284430666
2022-10-07,2022-10-31,0.0726643598615917,16,18,7.26643598615917
2022-11-02,2022-11-03,0.015099498931518197,1,1,1.5099498931518196
2022-11-04,2022-11-07,0.004059581130762967,1,3,0.4059581130762967
2022-11-09,2022-11-14,0.047297277665247855,3,3,4.729727766524785
2022-11-15,2022-11-21,0.05434138678325715,4,4,5.4341386783257155
2022-11-25,2022-11-28,0.018848199494846056,1,3,1.8848199494846056
2022-11-30,2022-12-05,0.040132199610605504,3,4,4.013219961060551
2022-12-06,2022-12-12,0.06679215333661451,4,5,6.679215333661451
2022-12-14,2022-12-16,0.050817498209974825,2,2,5.081749820997483
2022-12-26,2023-01-02,0.07763401109057301,5,4,7.763401109057301
2023-01-06,2023-01-18,0.157011137610576,8,7,15.7011137610576
2023-01-24,2023-09-27,0.5735889843324414,165,231,57.35889843324414
2023-09-28,2023-12-01,0.14445891498431387,46,31,14.445891498431388
