start_date,end_date,magnitude,length_days,recovery_days,magnitude_pct
2020-07-02,2020-07-08,0.027692281282865085,4,5,2.7692281282865086
2020-07-09,2020-09-18,0.20000002934382513,48,43,20.000002934382515
2020-09-21,2020-09-22,0.018404890477013415,1,1,1.8404890477013416
2020-09-24,2020-09-25,0.006060600368335035,1,1,0.6060600368335035
2020-09-28,2020-09-30,0.015151500920837589,2,2,1.5151500920837588
2020-10-06,2020-10-12,0.03142854145595005,4,4,3.142854145595005
2020-10-15,2020-11-10,0.16442051947230707,17,11,16.442051947230706
2020-11-17,2020-11-18,0.038812801792733484,1,1,3.8812801792733485
2020-11-20,2020-11-24,0.018367377721681833,2,4,1.8367377721681832
2020-11-26,2020-12-08,0.05202311713867573,8,8,5.202311713867573
2020-12-09,2020-12-11,0.022988484747559018,2,2,2.2988484747559017
2020-12-16,2020-12-28,0.04779415921820445,8,7,4.779415921820445
2021-01-05,2021-01-06,0.0017035353048776623,1,1,0.17035353048776625
2021-01-13,2021-01-14,0.0031249969732016778,1,1,0.3124996973201678
2021-01-19,2021-01-20,0.020661169509430474,1,1,2.0661169509430475
2021-01-21,2021-03-04,0.12517008003144142,30,8,12.517008003144142
2021-03-05,2021-03-09,0.013586943317733113,2,1,1.3586943317733113
2021-03-11,2021-03-16,0.02477184554504787,3,5,2.477184554504787
2021-03-17,2021-05-06,0.197956542656525,35,44,19.795654265652498
2021-05-11,2021-11-23,0.298507450430013,130,48,29.850745043001297
2021-11-26,2021-12-01,0.03716215309157475,3,1,3.716215309157475
2021-12-03,2021-12-07,0.005347613764161742,2,1,0.5347613764161742
2021-12-15,2021-12-16,0.0068434496644722365,1,1,0.6843449664472236
2021-12-17,2022-01-11,0.2779578819094631,17,19,27.795788190946308
2022-01-14,2022-03-03,0.20973783600945542,34,7,20.97378360094554
2022-03-04,2022-03-07,0.006612726023796732,1,3,0.6612726023796732
2022-03-09,2022-03-10,0.01782044044980471,1,1,1.782044044980471
2022-03-11,2022-03-24,0.06376054323572825,9,8,6.376054323572824
2022-03-25,2022-04-01,0.02732596482896251,5,2,2.732596482896251
2022-04-05,2022-04-11,0.023974770050174808,4,5,2.397477005017481
2022-04-12,2022-04-19,0.009882633856344254,5,5,0.9882633856344254
2022-04-20,2022-05-10,0.10670731955522035,11,14,10.670731955522035
2022-05-12,2022-12-06,0.38572287197045363,143,145,38.57228719704536
2022-12-07,2022-12-13,0.09152546719802308,4,5,9.152546719802308
2022-12-14,2022-12-21,0.05366632546543564,5,7,5.366632546543564
2022-12-22,2023-01-04,0.07436708415069665,9,7,7.436708415069665
2023-01-05,2023-02-17,0.2758969549888874,27,9,27.589695498888737
2023-02-22,2023-07-31,0.4649122760319817,107,87,46.49122760319817
2023-08-01,2023-08-15,0.09320697625576913,10,5,9.320697625576912
2023-08-18,2023-09-05,0.10994766489239494,11,12,10.994766489239494
2023-09-06,2023-09-07,0.006661743231912554,1,1,0.6661743231912554
2023-09-08,2023-09-22,0.0771491009219388,10,4,7.71491009219388
2023-09-26,2023-10-03,0.03304692638586116,5,7,3.304692638586116
2023-10-04,2023-10-05,0.024984420142792733,1,1,2.498442014279273
2023-10-06,2024-07-17,0.35337420520310703,192,105,35.3374205203107
2024-07-18,2025-03-13,0.32218850447409475,167,183,32.21885044740947
