start_date,end_date,magnitude,length_days,recovery_days,magnitude_pct
2020-07-07,2020-07-13,0.031007728792222387,4,3,3.1007728792222387
2020-07-17,2020-07-24,0.01689707969377746,5,2,1.6897079693777461
2020-07-28,2020-09-29,0.08042493497130429,43,54,8.04249349713043
2020-10-02,2020-10-06,0.03183798724666676,2,4,3.1837987246666763
2020-10-07,2020-10-15,0.01859794185060393,6,6,1.8597941850603932
2020-10-16,2020-10-20,0.00424327418182964,2,4,0.424327418182964
2020-10-21,2020-10-22,0.001406516197081228,1,1,0.14065161970812282
2020-10-23,2020-12-17,0.1126374288310035,38,44,11.26374288310035
2020-12-18,2020-12-28,0.039563395107630205,6,7,3.9563395107630206
2020-12-29,2020-12-31,0.01492530145634246,2,1,1.4925301456342461
2021-01-05,2021-01-13,0.02467526155537955,6,6,2.467526155537955
2021-01-21,2021-01-22,0.005973726349828211,1,1,0.5973726349828211
2021-01-25,2022-08-29,0.3849850638592701,397,186,38.49850638592701
2022-09-07,2022-09-12,0.022857151959316924,3,4,2.2857151959316924
2022-09-13,2022-09-15,0.05495684268095682,2,1,5.4956842680956814
2022-09-16,2022-10-19,0.06223182498568362,23,5,6.223182498568362
2022-10-20,2022-10-24,0.049577983300799426,2,4,4.957798330079942
2022-10-27,2022-11-03,0.054380701605231965,5,6,5.438070160523196
2022-11-07,2022-11-09,0.009259262673354798,2,1,0.9259262673354798
2022-11-11,2022-11-15,0.013344441869538745,2,4,1.3344441869538746
2022-11-17,2022-11-18,0.03002996740918126,1,1,3.002996740918126
2022-11-25,2022-11-28,0.007299226674775524,1,3,0.7299226674775524
2022-11-29,2022-11-30,0.031055850307825882,1,1,3.105585030782588
2022-12-01,2022-12-12,0.0692124199995817,7,7,6.921241999958171
2022-12-14,2022-12-15,0.003490506713622196,1,1,0.3490506713622196
2022-12-16,2023-01-03,0.1113675529189846,12,5,11.13675529189846
2023-01-05,2023-01-06,0.033240900670223214,1,1,3.3240900670223215
2023-01-10,2023-07-20,0.22946478437499981,127,162,22.94647843749998
2023-07-24,2023-07-26,0.024734978070252402,2,2,2.47349780702524
2023-08-07,2023-08-08,0.004002590423231083,1,1,0.4002590423231083
2023-08-09,2023-08-11,0.051987815439480015,2,1,5.198781543948002
2023-08-14,2023-08-21,0.10964658325558517,5,6,10.964658325558517
2023-08-23,2023-08-24,0.047746782433921685,1,1,4.774678243392168
2023-08-25,2023-08-28,0.01038432269969233,1,3,1.038432269969233
2023-08-29,2023-08-31,0.05388589094689838,1,2,5.388589094689838
2023-09-04,2023-09-05,0.013939141816202212,1,1,1.3939141816202212
2023-09-06,2023-09-07,0.02476932873610569,1,1,2.476932873610569
2023-09-13,2023-09-21,0.12674787099536883,6,3,12.674787099536882
2023-09-26,2023-09-27,0.013888884791974242,1,1,1.3888884791974243
2023-09-28,2023-10-17,0.07272726645855787,13,14,7.272726645855787
2023-10-18,2023-10-19,0.03965516886248417,1,1,3.9655168862484174
2023-10-20,2023-10-23,0.03706900398975339,1,3,3.7069003989753386
2023-10-25,2023-10-26,0.0677685713238212,1,1,6.776857132382121
2023-10-27,2023-11-09,0.07948092251159909,9,2,7.948092251159909
2023-11-10,2023-11-23,0.10296406855474362,9,10,10.296406855474363
2023-11-27,2024-01-09,0.19999995297769896,30,27,19.999995297769896
2024-01-11,2024-01-15,0.01597680988284521,2,3,1.597680988284521
2024-01-17,2024-01-22,0.030877175175926648,3,4,3.0877175175926648
2024-01-23,2024-02-05,0.060175770425326,9,7,6.0175770425326
2024-02-06,2024-02-07,0.00940869883942396,1,1,0.9408698839423959
2024-02-08,2024-03-08,0.13690475312565908,21,28,13.690475312565908
2024-03-12,2024-04-05,0.11168832915116021,18,7,11.16883291511602
2024-04-15,2024-04-17,0.018708415196368424,2,2,1.8708415196368424
2024-04-25,2024-04-26,0.022624486570883624,1,1,2.2624486570883624
2024-05-03,2024-05-07,0.022099499052324185,2,4,2.2099499052324183
2024-05-13,2024-05-15,0.005149301781942859,2,2,0.5149301781942859
2024-05-20,2024-05-22,0.0037106132448885792,2,1,0.3710613244888579
2024-05-27,2024-05-31,0.025777761038767725,4,4,2.5777761038767726
