start_date,end_date,magnitude,length_days,recovery_days,magnitude_pct
2020-07-01,2020-07-02,0.010787527029847161,1,1,1.0787527029847161
2020-07-03,2020-07-13,0.0225322135576172,6,10,2.25322135576172
2020-07-16,2020-11-11,0.22187180759259312,81,50,22.187180759259313
2020-11-16,2020-11-19,0.06996273514084987,3,2,6.996273514084987
2020-11-20,2020-12-29,0.1073393932792923,27,29,10.73393932792923
2020-12-30,2020-12-31,0.0008725024415081088,1,1,0.08725024415081088
2021-01-05,2021-11-03,0.31091967503988927,205,196,31.091967503988926
2021-11-11,2021-11-15,0.0070313399558267825,2,4,0.7031339955826782
2021-11-17,2021-12-07,0.08096599976765127,14,7,8.096599976765127
2021-12-10,2021-12-13,0.017783807685816024,1,3,1.7783807685816024
2021-12-17,2022-03-17,0.2501492501098545,64,85,25.01492501098545
2022-03-23,2022-03-29,0.018911034897559718,4,1,1.8911034897559718
2022-03-31,2022-04-04,0.019553033596708506,2,4,1.9553033596708507
2022-04-05,2022-04-08,0.017734522748135927,3,2,1.7734522748135928
2022-04-13,2022-08-05,0.17018348430436944,75,22,17.018348430436944
2022-08-09,2022-08-10,0.007812551463982426,1,1,0.7812551463982427
2022-08-12,2022-08-16,0.031483028360405715,2,1,3.1483028360405716
2022-08-18,2022-08-22,0.014423001573522522,2,3,1.4423001573522523
2022-08-24,2022-08-25,0.03461536975299318,1,1,3.4615369752993184
2022-08-26,2022-09-02,0.03384606075066387,4,1,3.3846060750663867
2022-09-06,2022-09-08,0.007896661514607255,2,2,0.7896661514607255
2022-09-13,2022-10-17,0.14866660590977387,24,18,14.866660590977387
2022-10-20,2022-10-21,0.0018259837309266699,1,1,0.182598373092667
2022-10-26,2022-11-04,0.0676470201756234,7,7,6.764702017562341
2022-11-08,2022-11-10,0.019629239336525207,2,1,1.9629239336525206
2022-11-11,2022-11-15,0.018970090795282793,2,4,1.8970090795282792
2022-11-16,2022-11-21,0.036021487333938056,3,4,3.6021487333938054
2022-11-24,2022-11-25,0.012973877414048209,1,1,1.297387741404821
2022-11-29,2022-11-30,0.005873788414081314,1,1,0.5873788414081313
2022-12-01,2022-12-21,0.07248452519710355,14,7,7.248452519710355
2022-12-23,2022-12-26,0.010983923665095988,1,3,1.098392366509599
2022-12-27,2022-12-30,0.019421856175436746,3,2,1.9421856175436747
2023-01-03,2023-03-06,0.2349345298971051,40,26,23.49345298971051
2023-03-07,2023-03-08,0.021369273523755016,1,1,2.1369273523755017
2023-03-09,2023-06-23,0.22751833536231686,73,29,22.751833536231686
2023-06-27,2023-07-03,0.014561076064527239,1,6,1.4561076064527239
2023-07-04,2023-07-05,0.008003343992582216,1,1,0.8003343992582216
2023-07-06,2023-07-11,0.018495176577150503,3,4,1.8495176577150503
2023-07-18,2023-07-27,0.06302130087128498,7,9,6.302130087128497
2023-07-31,2023-08-07,0.042424279303349216,5,4,4.242427930334921
2023-08-08,2023-08-09,0.015384726068881043,1,1,1.5384726068881043
2023-08-10,2023-08-11,0.008361233950966615,1,1,0.8361233950966616
2023-08-14,2023-09-07,0.0711398345653767,17,15,7.11398345653767
2023-09-11,2023-12-15,0.18167705735383935,69,51,18.167705735383937
2023-12-18,2024-01-11,0.11883404620649424,17,8,11.883404620649424
2024-01-16,2024-01-18,0.015043009716569897,2,2,1.5043009716569897
2024-01-19,2024-01-26,0.03142847502798744,5,3,3.142847502798744
2024-01-30,2024-02-02,0.014256648523603218,3,2,1.425664852360322
2024-02-05,2024-02-07,0.010981908870713994,2,2,1.0981908870713994
2024-02-08,2024-02-09,0.0037219764315383663,1,1,0.37219764315383663
2024-02-12,2024-02-23,0.04634151008609689,9,4,4.634151008609689
2024-02-26,2024-03-28,0.08531393293439965,23,10,8.531393293439965
2024-03-29,2024-04-01,0.004825048731069853,1,3,0.4825048731069853
2024-04-03,2024-04-04,0.04508189975586248,1,1,4.508189975586248
2024-04-08,2024-04-26,0.06703907094701485,9,9,6.703907094701485
2024-04-30,2024-05-02,0.011777308765948912,1,2,1.1777308765948913
2024-05-13,2024-05-14,0.018614225759300752,1,1,1.8614225759300753
2024-05-22,2024-07-11,0.15742484319932565,33,31,15.742484319932565
2024-07-16,2024-07-22,0.015711631180117393,4,4,1.5711631180117394
