start_date,end_date,magnitude,length_days,recovery_days,magnitude_pct
2020-07-01,2020-07-13,0.04675720682255527,8,10,4.675720682255527
2020-07-20,2020-07-23,0.016949215101854903,3,2,1.6949215101854902
2020-07-28,2020-07-29,0.004512572383305614,1,1,0.4512572383305614
2020-08-05,2020-09-17,0.1263972176346433,31,42,12.63972176346433
2020-09-21,2020-09-30,0.03919931568040647,7,9,3.9199315680406475
2020-10-01,2020-10-09,0.029484051442146834,6,4,2.9484051442146835
2020-10-15,2020-10-16,0.0007299168471675221,1,1,0.0729916847167522
2020-10-19,2020-10-20,0.008714628797358914,1,1,0.8714628797358913
2020-10-23,2020-11-19,0.0955728105176599,18,22,9.55728105176599
2020-11-23,2020-12-09,0.0747282916725532,12,9,7.47282916725532
2020-12-15,2021-01-07,0.06273763926699989,16,20,6.273763926699989
2021-01-14,2021-01-18,0.021932492693177773,2,3,2.193249269317777
2021-01-20,2021-01-22,0.006853251951848638,2,2,0.6853251951848638
2021-01-26,2021-03-11,0.08026761145930353,32,41,8.026761145930353
2021-03-12,2021-04-29,0.14138122254813243,33,38,14.138122254813243
2021-04-30,2021-11-04,0.16799999319933773,124,134,16.79999931993377
2021-11-09,2021-11-12,0.008219082199951454,3,2,0.8219082199951454
2021-11-16,2021-11-17,0.011156130505594296,1,1,1.1156130505594295
2021-11-24,2021-11-25,0.01100407100425091,1,1,1.100407100425091
2021-11-26,2021-12-01,0.028130707194684294,3,5,2.8130707194684295
2021-12-10,2021-12-14,0.028515595399644173,2,4,2.851559539964417
2021-12-15,2021-12-16,0.012322306103982364,1,1,1.2322306103982363
2021-12-17,2022-02-11,0.1462306977279125,40,51,14.62306977279125
2022-02-14,2022-03-14,0.050666637704240645,20,18,5.066663770424064
2022-03-15,2022-03-21,0.025239364517476888,4,3,2.523936451747689
2022-03-23,2022-03-29,0.02376911400616934,4,6,2.376911400616934
2022-04-01,2022-04-04,0.014876058278990304,1,3,1.4876058278990305
2022-04-07,2022-04-11,0.007930214211741051,2,4,0.7930214211741051
2022-04-13,2022-04-18,0.007757893079564704,3,5,0.7757893079564704
2022-04-20,2022-04-21,0.0057887342215891995,1,1,0.5788734221589199
2022-04-22,2022-05-25,0.06153848287942526,19,27,6.153848287942526
2022-05-27,2022-06-02,0.04430767352764423,4,1,4.430767352764423
2022-06-03,2022-11-15,0.2383512267100646,113,111,23.83512267100646
2022-11-17,2022-11-21,0.039719644701942454,2,4,3.9719644701942456
2022-11-22,2022-11-23,0.0039415100392690425,1,1,0.3941510039269043
2022-11-29,2022-12-01,0.005962092701981553,2,2,0.5962092701981553
2022-12-02,2022-12-06,0.0199031579866673,2,4,1.9903157986667301
2022-12-07,2022-12-12,0.04088214682222384,3,4,4.088214682222384
2022-12-14,2022-12-19,0.04325163135464207,3,5,4.325163135464207
2022-12-21,2022-12-29,0.044995422013051796,6,6,4.49954220130518
2022-12-30,2023-01-02,0.031088134789655775,1,3,3.1088134789655775
2023-01-05,2023-03-03,0.2915322703699912,37,23,29.15322703699912
2023-03-09,2023-07-07,0.3995063491303405,80,44,39.95063491303405
2023-07-10,2023-07-13,0.024691399370119712,3,1,2.4691399370119713
2023-07-17,2023-08-11,0.08144790622679926,19,17,8.144790622679926
2023-08-14,2023-08-21,0.039215761971393,5,3,3.9215761971393004
2023-08-22,2023-08-29,0.07395894560530737,5,5,7.395894560530738
2023-08-31,2023-10-02,0.07414097797160558,22,4,7.414097797160559
2023-10-04,2024-05-02,0.3,144,141,30.0
2024-05-03,2024-05-06,0.01755382783904622,1,3,1.7553827839046219
2024-05-08,2024-05-14,0.017400745266166046,4,6,1.7400745266166047
2024-05-15,2024-05-16,0.0032327913996993743,1,1,0.32327913996993746
