start_date,end_date,magnitude,length_days,recovery_days,magnitude_pct
2020-07-01,2020-11-24,0.2880041184528582,100,25,28.800411845285822
2020-11-27,2020-12-01,0.06545275313389025,2,1,6.545275313389025
2020-12-02,2020-12-07,0.020137516459781006,3,4,2.0137516459781004
2020-12-08,2020-12-09,0.009718210091394081,1,1,0.9718210091394082
2020-12-10,2020-12-18,0.04033041432376179,6,3,4.033041432376179
2020-12-21,2020-12-31,0.058215953780911364,8,10,5.8215953780911365
2021-01-04,2021-01-08,0.022514050145735036,4,3,2.2514050145735034
2021-01-15,2021-01-18,0.010619458719786088,1,3,1.0619458719786088
2021-01-20,2021-02-25,0.1484502948222642,26,29,14.84502948222642
2021-03-03,2021-06-08,0.32610319326827186,65,47,32.61031932682719
2021-06-10,2021-06-14,0.017164145431636565,2,4,1.7164145431636566
2021-06-15,2021-06-17,0.010181843150745868,2,2,1.0181843150745868
2021-06-18,2021-06-21,0.013639664744804027,1,3,1.3639664744804028
2021-06-22,2021-11-04,0.2238163543383185,90,92,22.38163543383185
2021-11-10,2021-11-24,0.07037534754461464,10,5,7.037534754461464
2021-11-25,2021-12-03,0.11934424228355545,6,3,11.934424228355544
2021-12-10,2021-12-16,0.037430437733124405,4,2,3.7430437733124404
2021-12-17,2022-04-05,0.2645631389328459,77,29,26.456313893284587
2022-04-13,2022-04-21,0.026903791353283406,6,7,2.6903791353283406
2022-04-22,2022-05-05,0.05275124417853165,6,9,5.275124417853165
2022-05-06,2022-05-30,0.0862146401808718,15,14,8.62146401808718
2022-05-31,2022-06-07,0.011265174598843177,5,4,1.1265174598843177
2022-06-10,2022-06-15,0.05310073536424063,3,1,5.3100735364240625
2022-06-16,2022-06-17,0.00872087134785221,1,1,0.872087134785221
2022-06-23,2022-08-03,0.1556718723859254,26,20,15.567187238592538
2022-08-12,2022-08-17,0.028225806451612902,3,2,2.82258064516129
2022-08-18,2022-08-23,0.024077046843809454,3,4,2.4077046843809455
2022-08-24,2022-08-25,0.003990422887647213,1,1,0.3990422887647213
2022-08-26,2022-09-07,0.03861309272624115,7,6,3.861309272624115
2022-09-08,2022-09-12,0.012130332970161027,2,4,1.2130332970161026
2022-09-13,2022-09-14,0.05505281082761781,1,1,5.505281082761781
2022-09-19,2022-10-17,0.1735099135645178,20,18,17.350991356451782
2022-10-19,2022-10-20,0.009919442487562857,1,1,0.9919442487562857
2022-10-25,2022-11-24,0.0621230570698027,22,22,6.2123057069802705
2022-11-28,2022-11-29,0.0011580599408008451,1,1,0.11580599408008452
2022-12-01,2022-12-05,0.008547008547008548,2,4,0.8547008547008548
2022-12-06,2022-12-09,0.022753128160198883,3,1,2.275312816019888
2022-12-13,2022-12-19,0.048378552941182054,4,5,4.837855294118206
2022-12-21,2023-07-03,0.328311672458401,128,145,32.8311672458401
2023-07-06,2023-07-10,0.010289976224694576,2,3,1.0289976224694577
2023-07-12,2023-07-14,0.022346382605037546,2,2,2.2346382605037545
2023-07-18,2023-07-24,0.03835613651362741,4,6,3.835613651362741
2023-07-27,2023-08-07,0.047619047619047616,7,4,4.761904761904762
2023-08-08,2023-08-09,0.025108238319297888,1,1,2.510823831929789
2023-08-10,2023-08-11,0.01293103448275862,1,1,1.293103448275862
2023-08-16,2023-10-03,0.17129632355036212,33,15,17.12963235503621
2023-10-04,2023-10-05,0.0247934102211183,1,1,2.47934102211183
2023-10-09,2024-01-31,0.2545454545454545,81,36,25.454545454545453
2024-02-12,2024-02-15,0.04092067868442696,3,2,4.0920678684426965
2024-02-19,2024-02-20,0.009009009009009009,1,1,0.9009009009009009
2024-02-22,2024-03-28,0.07867724215037929,25,10,7.867724215037929
2024-04-02,2024-04-08,0.047290085232743154,4,5,4.729008523274316
2024-04-16,2024-04-17,0.015143866267386048,1,1,1.5143866267386048
2024-04-18,2024-04-24,0.025705599806558066,3,6,2.5705599806558066
2024-04-30,2024-05-16,0.035555555555555556,11,10,3.5555555555555554
2024-05-21,2024-05-23,0.006748233076033955,2,2,0.6748233076033955
2024-05-24,2024-06-03,0.03278688524590164,6,7,3.278688524590164
2024-06-05,2024-06-21,0.0751238729365399,9,10,7.5123872936539895
2024-06-25,2024-06-28,0.02840352595494613,3,2,2.840352595494613
2024-07-01,2024-07-04,0.011560693641618497,3,3,1.1560693641618496
2024-07-05,2024-07-09,0.01532567049808429,2,4,1.532567049808429
2024-07-11,2024-07-12,0.009972801450589302,1,1,0.9972801450589301
2024-07-18,2024-12-17,0.27773000859845226,106,64,27.773000859845226
