start_date,end_date,magnitude,length_days,recovery_days,magnitude_pct
2020-07-08,2020-07-13,0.08333348058410257,3,4,8.333348058410257
2020-07-14,2020-10-05,0.27796618886262453,56,60,27.796618886262454
2020-10-07,2020-10-12,0.03669730303234268,3,4,3.669730303234268
2020-10-15,2020-11-10,0.20110196530552055,17,15,20.110196530552056
2020-11-12,2020-12-10,0.09703528838073694,20,22,9.703528838073694
2020-12-11,2020-12-14,0.054123759088324064,1,3,5.412375908832407
2020-12-17,2020-12-21,0.02716057468781092,2,4,2.716057468781092
2020-12-22,2021-02-01,0.08292667335940856,28,17,8.292667335940857
2021-02-02,2021-02-08,0.03140067836257849,4,6,3.140067836257849
2021-02-09,2022-06-23,0.6090931166943836,342,119,60.90931166943836
2022-06-24,2022-07-14,0.15740740400064904,12,10,15.740740400064904
2022-07-19,2022-07-20,0.008595980317419155,1,1,0.8595980317419155
2022-07-22,2022-07-25,0.0162601468425821,1,3,1.6260146842582102
2022-07-26,2022-08-01,0.026385199377066976,4,5,2.6385199377066977
2022-08-04,2022-08-08,0.031400879660925,2,3,3.1400879660925
2022-08-09,2022-08-15,0.07092197422306262,4,4,7.0921974223062625
2022-08-16,2022-08-22,0.029279304676924037,4,6,2.927930467692404
2022-08-24,2022-09-01,0.025917901207994302,5,1,2.59179012079943
2022-09-06,2022-09-09,0.03937004178520326,3,2,3.9370041785203256
2022-09-13,2022-09-22,0.08592318248977175,7,9,8.592318248977175
2022-09-27,2022-09-29,0.024305614194381996,2,2,2.4305614194381997
2022-10-12,2022-10-13,0.005108552010572022,1,1,0.5108552010572022
2022-10-18,2022-11-09,0.17868674426571235,16,16,17.868674426571236
2022-11-16,2023-08-16,0.6087662101415217,185,93,60.876621014152164
2023-08-17,2023-08-31,0.06015628486638837,9,13,6.015628486638837
2023-09-01,2023-09-28,0.15197568565270891,19,15,15.197568565270892
2023-09-29,2023-10-03,0.008975309393135728,2,4,0.8975309393135728
