start_date,end_date,magnitude,length_days,recovery_days,magnitude_pct
2020-07-03,2020-07-06,0.009090896712489714,1,3,0.9090896712489714
2020-07-09,2020-10-01,0.2083334460141869,57,56,20.83334460141869
2020-10-06,2020-10-08,0.008230441683317324,2,2,0.8230441683317324
2020-10-09,2020-10-13,0.008097055106404159,2,1,0.8097055106404158
2020-10-16,2020-10-23,0.024193514293312332,5,4,2.419351429331233
2020-10-26,2020-11-05,0.05220906282441436,7,8,5.220906282441436
2020-11-06,2020-11-10,0.011582995953368072,2,4,1.1582995953368072
2020-11-12,2020-11-16,0.02671761689231318,2,4,2.6717616892313183
2020-11-17,2020-12-03,0.09469693889418936,12,3,9.469693889418936
2020-12-08,2020-12-09,0.010238808693956512,1,1,1.0238808693956511
2020-12-10,2020-12-14,0.019230823083708548,2,4,1.9230823083708548
2020-12-16,2021-01-06,0.0654206297929631,14,9,6.54206297929631
2021-01-08,2021-01-11,0.014534936247828744,1,3,1.4534936247828745
2021-01-14,2021-01-19,0.0844326723193155,3,4,8.44326723193155
2021-01-21,2021-01-26,0.028350604011577237,3,5,2.835060401157724
2021-01-27,2021-02-02,0.08663366917826393,4,6,8.663366917826393
2021-02-03,2022-06-06,0.40067051485602995,333,258,40.067051485602995
2022-06-08,2022-08-11,0.20705886429063683,43,37,20.705886429063682
2022-08-15,2022-08-18,0.05183592204913568,3,3,5.183592204913568
2022-08-24,2022-08-25,0.021825414292805517,1,1,2.1825414292805516
2022-08-26,2022-08-29,0.011320838034748074,1,3,1.1320838034748073
2022-08-31,2022-09-02,0.025687996898080212,2,2,2.568799689808021
2022-09-06,2022-09-12,0.06749562626339504,4,5,6.749562626339505
2022-09-13,2022-10-17,0.19031148173383342,24,18,19.031148173383343
2022-10-20,2022-11-07,0.05546750049724149,12,7,5.546750049724149
2022-11-09,2022-11-11,0.034108478728058125,2,2,3.4108478728058125
2022-11-15,2022-11-18,0.020958093885043216,3,2,2.0958093885043216
2022-11-29,2022-11-30,0.0174782196408824,1,1,1.74782196408824
2022-12-01,2022-12-12,0.048751417526072045,7,5,4.875141752607204
2022-12-14,2022-12-19,0.04699443441806513,3,5,4.699443441806514
2022-12-21,2022-12-26,0.010901939757026717,3,5,1.0901939757026717
2022-12-27,2022-12-30,0.04265399820920869,3,2,4.2653998209208694
2023-01-03,2023-07-11,0.39638866943715273,125,153,39.63886694371527
2023-07-13,2023-07-17,0.02700427349840902,2,4,2.700427349840902
2023-07-18,2023-07-20,0.057660672372958806,2,2,5.76606723729588
2023-07-21,2023-07-28,0.06807135112390493,5,3,6.807135112390493
2023-08-01,2023-08-18,0.07449214497942107,13,8,7.449214497942107
2023-08-22,2023-10-24,0.1343283175268715,44,36,13.43283175268715
2023-10-25,2024-05-17,0.2966443117615273,140,144,29.66443117615273
2024-05-20,2024-05-23,0.038927871165601854,3,2,3.8927871165601853
2024-05-27,2024-06-14,0.10880503886285305,14,14,10.880503886285304
2024-06-24,2024-07-11,0.0526938254639154,13,10,5.26938254639154
