start_date,end_date,magnitude,length_days,recovery_days,magnitude_pct
2020-06-30,2020-07-13,0.06352189434944955,9,12,6.352189434944955
2020-07-14,2020-07-16,0.0062813716084598676,1,2,0.6281371608459868
2020-07-20,2020-07-21,0.02958586465844899,1,1,2.958586465844899
2020-07-23,2020-10-20,0.20334267304948642,61,42,20.334267304948643
2020-10-21,2020-10-23,0.030857572681682127,2,2,3.0857572681682126
2020-10-26,2020-11-04,0.1321721395584522,6,5,13.217213955845219
2020-11-06,2020-11-09,0.0019284762745121768,1,3,0.19284762745121767
2020-11-17,2021-01-20,0.17919799197203698,45,29,17.919799197203698
2021-01-21,2021-01-25,0.049707743415175504,2,3,4.970774341517551
2021-01-27,2021-02-04,0.09366388611725734,6,8,9.366388611725734
2021-02-05,2021-02-11,0.03135312425471544,4,1,3.135312425471544
2021-02-12,2021-02-15,0.02252748128312699,1,3,2.252748128312699
2021-02-16,2021-02-18,0.042162152798208896,2,1,4.21621527982089
2021-02-19,2021-02-22,0.04104679300292548,1,3,4.104679300292548
2021-02-23,2021-10-26,0.3997400869607355,165,127,39.97400869607355
2021-10-27,2021-10-28,0.013001645868561992,1,1,1.3001645868561993
2021-11-01,2021-11-10,0.08039638058124295,7,6,8.039638058124295
2021-11-15,2021-11-18,0.034090949813441934,3,3,3.4090949813441935
2021-11-19,2021-11-22,0.002724846488018433,1,3,0.2724846488018433
2021-11-23,2021-11-24,0.00269767740642267,1,1,0.269767740642267
2021-11-25,2021-11-29,0.023524291960124732,2,3,2.3524291960124732
2021-12-01,2021-12-03,0.007956315100011371,2,2,0.7956315100011371
2021-12-06,2021-12-07,0.030985996195586025,1,1,3.0985996195586023
2021-12-08,2021-12-09,0.011787851527873514,1,1,1.1787851527873514
2021-12-10,2022-03-14,0.20264901692074883,66,82,20.264901692074883
2022-03-17,2022-03-22,0.030560353044726842,3,4,3.056035304472684
2022-03-24,2022-03-31,0.031198783896435052,5,2,3.1198783896435054
2022-04-04,2022-04-05,0.006344087757177718,1,1,0.6344087757177718
2022-04-08,2022-04-15,0.07365191928501187,5,2,7.365191928501187
2022-04-19,2022-06-02,0.13412090745265784,28,13,13.412090745265784
2022-06-03,2022-06-07,0.01034477301173527,2,1,1.034477301173527
2022-06-08,2022-06-15,0.0771881959698353,5,2,7.71881959698353
2022-06-17,2022-06-22,0.03819667768130745,3,2,3.819667768130745
2022-06-27,2022-07-14,0.1422693554546603,11,9,14.226935545466029
2022-07-18,2022-08-16,0.11658464293617203,21,21,11.658464293617204
2022-08-22,2022-09-08,0.03451675553735769,12,2,3.451675553735769
2022-09-09,2022-09-16,0.04230765296231704,5,1,4.230765296231704
2022-09-19,2022-09-20,0.016236749653714275,1,1,1.6236749653714275
2022-09-21,2022-09-22,0.011428561379938558,1,1,1.1428561379938558
2022-09-26,2022-10-06,0.12043119934135782,8,7,12.043119934135781
2022-10-07,2022-10-19,0.06046520377662647,8,7,6.046520377662647
2022-10-20,2022-10-21,0.0027701008691798867,1,1,0.2770100869179887
2022-10-25,2022-10-28,0.02803741459475791,3,2,2.803741459475791
2022-11-02,2022-11-10,0.04409451926192395,6,2,4.4094519261923955
2022-11-15,2022-11-30,0.10289391930077466,11,13,10.289391930077466
2022-12-01,2022-12-02,0.0031968533914620467,1,1,0.3196853391462047
2022-12-05,2022-12-06,0.0006386631989103,1,1,0.06386631989103
2022-12-07,2022-12-13,0.06835439669678232,4,5,6.835439669678232
2022-12-14,2022-12-20,0.06940259875282391,4,6,6.940259875282391
2022-12-22,2022-12-27,0.015037526352664683,3,4,1.5037526352664683
2022-12-28,2022-12-29,0.009666974029690792,1,1,0.9666974029690791
2023-01-02,2023-07-03,0.3812388616280898,120,61,38.12388616280898
2023-07-04,2023-07-07,0.03199999456452596,3,2,3.1999994564525958
2023-07-12,2023-07-14,0.03155341813429268,2,1,3.155341813429268
2023-07-18,2023-07-19,0.03119266497348637,1,1,3.119266497348637
2023-07-25,2023-07-31,0.03212345199538974,4,5,3.212345199538974
2023-08-01,2023-08-02,0.00727277734122841,1,1,0.727277734122841
2023-08-03,2023-08-04,0.021006742713381862,1,1,2.1006742713381863
2023-08-08,2023-08-16,0.07670244693375025,6,6,7.670244693375025
2023-08-18,2023-08-22,0.06882012215816866,2,4,6.882012215816865
2023-08-24,2024-04-05,0.3161585215468575,159,107,31.615852154685747
