symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,entry_score,confirmations
OYAKC,2024-02-20 12:00:00+00:00,2024-02-27 12:00:00+00:00,17.730770111083984,17.320514678955078,318,-152.75384454345658,-0.02703769775925823,PRIMARY_EXIT,0.7186805267816417,macd
IZMDC,2024-03-26 12:00:00+00:00,2024-05-10 12:00:00+00:00,6.710000038146973,7.260000228881836,823,429.6555365352624,0.07764801057093626,PRIMARY_EXIT,0.6813824971021066,macd
ANSGR,2024-07-09 12:00:00+00:00,2024-07-25 08:00:00+00:00,112.6999969482422,105.6999969482422,48,-356.96639941406283,-0.065855867583122,PRIMARY_EXIT,0.7501380385952173,lorentzian
KLRHO,2024-07-09 04:00:00+00:00,2024-07-26 12:00:00+00:00,35.400001525878906,33.459999084472656,148,-307.50292150878977,-0.05857557069671312,PRIMARY_EXIT,0.5811844489848966,lorentzian
IZMDC,2024-08-20 08:00:00+00:00,2024-08-26 12:00:00+00:00,5.75,5.409999847412109,923,-334.42150055694583,-0.06288642754191008,PRIMARY_EXIT,0.6145872531575147,lorentzian
OTKAR,2024-09-16 04:00:00+00:00,2024-09-27 08:00:00+00:00,463.25,443.25,11,-239.9430000000002,-0.04699290032993919,PRIMARY_EXIT,0.6962047769385156,adx_di
SASA,2024-09-24 04:00:00+00:00,2024-10-01 12:00:00+00:00,4.510000228881836,4.130000114440918,1134,-450.51565055465744,-0.0879128870785386,STOP_LOSS,0.6484077531643448,lorentzian
AKSA,2024-09-24 08:00:00+00:00,2024-10-01 12:00:00+00:00,9.489999771118164,8.989999771118164,491,-263.6473595504758,-0.05646872872116544,PRIMARY_EXIT,0.5822784852842786,macd
AKSA,2024-11-01 08:00:00+00:00,2024-12-03 08:00:00+00:00,8.649999618530273,10.619999885559082,609,1176.259303224564,0.22284452519228454,TAKE_PROFIT,0.6231120057936843,lorentzian
GESAN,2024-12-09 04:00:00+00:00,2024-12-20 04:00:00+00:00,47.97999954223633,48.63999938964844,104,48.54302435302725,0.009708799449903098,PRIMARY_EXIT,0.5171320240640572,adx_di
KOZAL,2024-12-31 08:00:00+00:00,2025-01-13 12:00:00+00:00,22.739999771118164,22.040000915527344,238,-187.91500795745833,-0.03465184252915235,PRIMARY_EXIT,0.6549798695816367,lorentzian
GARAN,2025-01-17 08:00:00+00:00,2025-01-24 04:00:00+00:00,132.5,131.89999389648438,42,-47.40985583496149,-0.008502286681795706,PRIMARY_EXIT,0.7268851002124012,lorentzian
EKGYO,2025-01-28 12:00:00+00:00,2025-02-03 12:00:00+00:00,15.0600004196167,14.479999542236328,335,-214.09209389686657,-0.04235094614869681,PRIMARY_EXIT,0.6290300881788625,macd
GESAN,2025-01-21 12:00:00+00:00,2025-02-05 12:00:00+00:00,47.47999954223633,49.2400016784668,110,172.32183471679764,0.03292829145610615,PRIMARY_EXIT,0.7046779959401297,lorentzian
ERBOS,2025-02-12 04:00:00+00:00,2025-02-21 08:00:00+00:00,181.8000030517578,171.6999969482422,31,-335.01718920898384,-0.059325825368544874,PRIMARY_EXIT,0.7494263579016486,lorentzian
KOZAL,2025-03-05 04:00:00+00:00,2025-03-18 04:00:00+00:00,23.799999237060547,25.81999969482422,222,426.4088220977783,0.08054313731664145,PRIMARY_EXIT,0.6226200524895533,lorentzian
PGSUS,2025-04-08 04:00:00+00:00,2025-04-16 08:00:00+00:00,263.25,252.5,19,-223.84850000000006,-0.04466470667402139,PRIMARY_EXIT,0.6667527753363816,lorentzian
TAVHL,2025-04-10 04:00:00+00:00,2025-04-17 08:00:00+00:00,249.3999938964844,237.3999938964844,17,-220.55119958496107,-0.05191541653295747,PRIMARY_EXIT,0.5073337519053231,adx_di
KLRHO,2025-04-07 12:00:00+00:00,2025-04-22 04:00:00+00:00,26.399999618530277,27.5,201,199.43227682876477,0.037508331691524906,PRIMARY_EXIT,0.6246145229454997,lorentzian
ISDMR,2025-04-25 12:00:00+00:00,2025-05-20 12:00:00+00:00,35.08000183105469,35.84000015258789,146,90.2511143646243,0.01758621540556843,PRIMARY_EXIT,0.661743851208395,lorentzian
IZMDC,2025-04-24 12:00:00+00:00,2025-05-23 08:00:00+00:00,5.119999885559082,5.070000171661377,1034,-72.7726242885592,-0.01371860099824871,PRIMARY_EXIT,0.6175488272569336,lorentzian
SAHOL,2025-06-03 04:00:00+00:00,2025-06-13 04:00:00+00:00,79.5,79.4000015258789,66,-27.574699493407934,-0.005244837082725712,PRIMARY_EXIT,0.6091143020352131,macd
KONYA,2025-06-10 04:00:00+00:00,2025-06-13 04:00:00+00:00,5467.5,4967.5,1,-520.8700000000008,-0.09507642237244775,STOP_LOSS,0.8603988458197479,lorentzian
KARTN,2025-06-10 04:00:00+00:00,2025-06-18 04:00:00+00:00,84.25,77.5,55,-389.04249999999956,-0.08379087522284798,STOP_LOSS,0.6091766956092807,lorentzian
SMRTG,2025-06-24 12:00:00+00:00,2025-06-27 12:00:00+00:00,27.18000030517578,26.5,193,-151.9605390167235,-0.028910548914888663,END_TEST,,lorentzian
