symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,entry_score,holding_periods
AKSA,2023-04-19 09:30:00+00:00,2023-04-25 08:30:00+00:00,5.870832920074463,5.96250057220459,690,46.920679750442105,0.011559731908608787,TIME_EXIT,0.43386789529432107,68.0
ISGYO,2023-04-07 11:30:00+00:00,2023-04-25 12:30:00+00:00,9.149999618530272,9.3100004196167,476,58.58646128082364,0.013424605013083811,TIME_EXIT,0.5819935559409805,95.0
SKBNK,2023-03-30 10:30:00+00:00,2023-04-26 06:30:00+00:00,2.259999990463257,2.289999961853028,1926,40.253345080376675,0.009229316399648543,TIME_EXIT,0.4534314318086931,153.0
IPEKE,2023-04-13 09:30:00+00:00,2023-04-26 08:30:00+00:00,29.280000686645508,29.020000457763672,153,-57.61983536910975,-0.0128363567379925,TIME_EXIT,0.5833215309359654,66.0
KONYA,2023-04-24 07:30:00+00:00,2023-04-26 10:30:00+00:00,2986.800048828125,2917.10009765625,1,-81.50775146484375,-0.027234853358889984,TIME_EXIT,0.6534149225981278,19.0
BIMAS,2023-03-31 06:30:00+00:00,2023-04-26 11:30:00+00:00,146.6999969482422,148.6999969482422,25,35.23000030517551,0.009586825269176728,TIME_EXIT,0.27809721072681576,152.0
KRDMD,2023-04-25 08:30:00+00:00,2023-04-26 11:30:00+00:00,17.670000076293945,16.219999313354492,243,-368.8207250976561,-0.0857244625161342,STOP_LOSS,0.51680549278227,11.0
DOAS,2023-04-24 12:30:00+00:00,2023-04-27 06:30:00+00:00,129.8000030517578,120.9000015258789,34,-319.6476521911618,-0.07228533160178603,TIME_EXIT,0.4951350158030975,22.0
AEFES,2023-04-24 13:30:00+00:00,2023-04-27 07:30:00+00:00,6.400000095367432,6.375,696,-35.18286650848404,-0.007882686939388662,TIME_EXIT,0.5661975446453867,21.0
ANSGR,2023-04-25 07:30:00+00:00,2023-04-27 10:30:00+00:00,18.190000534057617,17.979999542236328,240,-67.76183807373036,-0.015490787730989773,TIME_EXIT,0.5285688047096483,20.0
EREGL,2023-04-25 08:30:00+00:00,2023-04-27 11:30:00+00:00,17.579999923706055,16.40999984741211,268,-331.77866032409656,-0.07027924135851082,TIME_EXIT,0.5828041151558218,23.0
KCHOL,2023-04-25 12:30:00+00:00,2023-04-28 06:30:00+00:00,79.0,78.4000015258789,55,-50.3139162445068,-0.011556614330489035,TIME_EXIT,0.5368241552208933,21.0
FROTO,2023-04-27 07:30:00+00:00,2023-04-28 07:30:00+00:00,56.74000549316406,55.50999450683594,73,-106.17930200195315,-0.025583497184564766,SIGNAL,0.49926677239279144,-23.0
AKBNK,2023-04-26 06:30:00+00:00,2023-04-28 09:30:00+00:00,17.270000457763672,16.6299991607666,252,-178.36592665100125,-0.04090263465385062,TIME_EXIT,0.5392230291644288,21.0
EGEEN,2023-04-26 08:30:00+00:00,2023-04-28 10:30:00+00:00,4989.7998046875,4562.7001953125,1,-446.2046093750005,-0.0892448592814968,STOP_LOSS,0.887201804871855,-23.0
MAVI,2023-04-26 11:30:00+00:00,2023-04-28 14:30:00+00:00,13.199999809265137,12.737500190734863,322,-165.62862716674817,-0.03888999470474105,TIME_EXIT,0.470996398966007,22.0
SKBNK,2023-04-26 11:30:00+00:00,2023-04-28 14:30:00+00:00,2.2799999713897705,2.2100000381469727,1756,-138.68876280784616,-0.034571179681399895,TIME_EXIT,0.4515666773246184,21.0
KONTR,2023-04-28 07:30:00+00:00,2023-05-02 07:30:00+00:00,62.4888916015625,57.20000076293945,66,-364.8657291412351,-0.08829143890438293,STOP_LOSS,0.4759306824051009,8.0
KONYA,2023-04-27 10:30:00+00:00,2023-05-02 08:30:00+00:00,2939.60009765625,2690.0,1,-260.8592978515626,-0.08856259761928519,STOP_LOSS,0.6092243575037847,13.0
THYAO,2023-04-27 06:30:00+00:00,2023-05-02 09:30:00+00:00,130.8000030517578,127.5999984741211,31,-115.22094200134279,-0.028359218062116755,TIME_EXIT,0.501772640932441,21.0
EREGL,2023-04-27 11:30:00+00:00,2023-05-02 14:30:00+00:00,16.40999984741211,16.100000381469727,258,-96.75502233123825,-0.02280749104394839,TIME_EXIT,0.5032844720410361,20.0
ISDMR,2023-04-28 09:30:00+00:00,2023-05-02 14:30:00+00:00,30.81999969482422,28.13999938964844,137,-383.31508155822667,-0.09060141660382601,STOP_LOSS,0.5079041759271392,56.0
MPARK,2023-04-26 10:30:00+00:00,2023-05-03 06:30:00+00:00,62.5,62.79999923706055,66,3.260349746704378,0.0007888101969889017,TIME_EXIT,0.5022926633840007,33.0
AKSA,2023-04-28 14:30:00+00:00,2023-05-03 06:30:00+00:00,5.4708333015441895,4.933333396911621,802,-447.76320689964314,-0.10184807681337134,STOP_LOSS,0.48360031960734656,57.0
SNGYO,2023-05-02 14:30:00+00:00,2023-05-03 08:30:00+00:00,0.9300000071525574,0.8512500524520874,4259,-350.5687450770138,-0.08833135254933204,STOP_LOSS,0.44011016290605476,2.0
AGESA,2023-04-28 06:30:00+00:00,2023-05-03 09:30:00+00:00,30.200000762939453,27.799999237060547,137,-344.69220904541044,-0.08314501666592065,TIME_EXIT,0.46685857666358893,54.0
KARTN,2023-05-02 08:30:00+00:00,2023-05-03 12:30:00+00:00,63.0,56.09999847412109,64,-456.8448974609378,-0.1130786288189835,STOP_LOSS,0.46864809393941953,-20.0
AGHOL,2023-04-28 10:30:00+00:00,2023-05-03 13:30:00+00:00,94.8499984741211,91.8000030517578,44,-150.62499871826185,-0.036019636851616424,TIME_EXIT,0.4812362922064801,21.0
FROTO,2023-04-28 14:30:00+00:00,2023-05-04 08:30:00+00:00,53.900001525878906,53.54000473022461,76,-43.690637420654184,-0.01064432900233043,TIME_EXIT,0.4625680283931278,22.0
SASA,2023-05-02 07:30:00+00:00,2023-05-04 10:30:00+00:00,5.313038349151611,5.382805347442627,782,37.82949312210076,0.00908684451689571,TIME_EXIT,0.4840167431412752,22.0
MAVI,2023-05-02 09:30:00+00:00,2023-05-04 12:30:00+00:00,12.962499618530272,12.975000381469728,308,-12.127265014647492,-0.0030314867444880397,TIME_EXIT,0.4528241997877555,22.0
ISDMR,2023-05-02 14:30:00+00:00,2023-05-05 08:30:00+00:00,28.13999938964844,26.36000061035156,149,-281.46081811523527,-0.06699461135543153,TIME_EXIT,0.45738936997735985,64.0
THYAO,2023-05-03 06:30:00+00:00,2023-05-05 09:30:00+00:00,126.0999984741211,126.5,33,-3.471549545288326,-0.0008325812478318717,TIME_EXIT,0.4749970531119771,21.0
HALKB,2023-05-03 06:30:00+00:00,2023-05-05 09:30:00+00:00,10.880000114440918,10.039999961853027,368,-324.51717620849604,-0.08088970436561364,TIME_EXIT,0.4621398978632657,22.0
ANSGR,2023-05-03 08:30:00+00:00,2023-05-05 11:30:00+00:00,16.610000610351562,16.540000915527344,238,-32.439328094482335,-0.008189502564257612,TIME_EXIT,0.45193159206882955,20.0
AGESA,2023-05-03 09:30:00+00:00,2023-05-05 12:30:00+00:00,27.799999237060547,27.040000915527344,132,-114.79753848266591,-0.03122095182676781,TIME_EXIT,0.34385408168028964,54.0
SAHOL,2023-05-03 12:30:00+00:00,2023-05-08 06:30:00+00:00,37.34000015258789,37.720001220703125,103,23.67774973297128,0.006144140867415054,TIME_EXIT,0.41902605868413945,21.0
AEFES,2023-05-03 13:30:00+00:00,2023-05-08 07:30:00+00:00,6.335000038146973,6.295000076293945,643,-41.962155618667566,-0.010280931694454553,TIME_EXIT,0.4981486849179415,21.0
PGSUS,2023-05-04 08:30:00+00:00,2023-05-08 11:30:00+00:00,90.18742370605467,89.6759262084961,44,-38.33386468505796,-0.009640869992779725,TIME_EXIT,0.4868348614770809,21.0
BIMAS,2023-05-04 10:30:00+00:00,2023-05-09 06:30:00+00:00,158.8000030517578,158.8000030517578,23,-14.609600280761697,-0.003992015968063867,TIME_EXIT,0.3710104937158819,22.0
MPARK,2023-05-05 09:30:00+00:00,2023-05-09 12:30:00+00:00,64.9000015258789,65.5,62,21.03030520629909,0.00521604653703943,TIME_EXIT,0.3925024408064364,22.0
GUBRF,2023-05-05 09:30:00+00:00,2023-05-09 12:30:00+00:00,220.8000030517578,217.0,17,-79.48525198364268,-0.021133471251510157,TIME_EXIT,0.3787194697425918,22.0
EREGL,2023-05-05 11:30:00+00:00,2023-05-09 14:30:00+00:00,15.06999969482422,15.029999732971191,257,-25.75138990211508,-0.006635697598679435,TIME_EXIT,0.3979335348889901,20.0
HEKTS,2023-05-08 11:30:00+00:00,2023-05-10 06:30:00+00:00,24.86000061035156,22.57999992370605,159,-377.60602934646613,-0.09533951523367666,STOP_LOSS,0.4562983725299855,14.0
MAVI,2023-05-09 12:30:00+00:00,2023-05-10 06:30:00+00:00,13.274999618530272,12.850000381469728,291,-138.87952798461856,-0.03587922090092923,SIGNAL,0.43553013453831113,4.0
EKGYO,2023-05-05 12:30:00+00:00,2023-05-10 14:30:00+00:00,5.360000133514404,5.429999828338623,761,36.84738781928991,0.009015493955076165,TIME_EXIT,0.48655422426998973,-18.0
KCHOL,2023-05-05 08:30:00+00:00,2023-05-11 07:30:00+00:00,76.25,93.9499969482422,47,815.9010568542485,0.22721242046197065,TAKE_PROFIT,0.29188246949784763,35.0
