symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,entry_score,confirmations
KOZAA,2025-03-25 08:30:00+00:00,2025-04-07 06:30:00+00:00,78.25,81.94999694824219,72,243.33098071289078,0.043103530374977904,PRIMARY_EXIT,0.7304683778671606,lorentzian
ASELS,2025-04-10 06:30:00+00:00,2025-04-15 06:30:00+00:00,122.9000015258789,117.6999969482422,38,-215.88577383422762,-0.04613396887306995,PRIMARY_EXIT,0.503692508232463,macd
TAVHL,2025-04-07 13:30:00+00:00,2025-04-16 06:30:00+00:00,244.1999969482422,244.0,25,-29.409923553466797,-0.004807734885838718,PRIMARY_EXIT,0.8069703077110734,"adx_di,lorentzian"
OYAKC,2025-04-24 06:30:00+00:00,2025-04-25 11:30:00+00:00,28.26000022888184,26.8799991607666,206,-306.99789978027366,-0.05262938577284673,PRIMARY_EXIT,0.6930880777344911,"macd,adx_di"
ISDMR,2025-04-24 06:30:00+00:00,2025-04-29 14:30:00+00:00,34.619998931884766,34.63999938964844,133,-15.763098670959153,-0.0034166082201864925,PRIMARY_EXIT,0.5707879813472213,macd
INDES,2025-05-06 06:30:00+00:00,2025-05-07 11:30:00+00:00,7.050000190734863,6.809999942779541,704,-188.4750547485355,-0.03789870485685226,PRIMARY_EXIT,0.6025588489781215,"macd,lorentzian"
DOAS,2025-05-02 10:30:00+00:00,2025-05-13 06:30:00+00:00,203.1999969482422,204.3999938964844,25,9.619924163819633,0.0018899060753093026,PRIMARY_EXIT,0.6522462723754259,adx_di
IPEKE,2025-05-09 12:30:00+00:00,2025-05-14 14:30:00+00:00,68.55000305175781,63.900001525878906,65,-319.46859977722124,-0.07155493995566983,PRIMARY_EXIT,0.7229442830708368,lorentzian
HEKTS,2025-05-08 13:30:00+00:00,2025-05-15 13:30:00+00:00,3.0799999237060547,3.1600000858306885,1536,103.71096899414079,0.021878374348085088,PRIMARY_EXIT,0.7069068317987545,lorentzian
SNGYO,2025-04-24 06:30:00+00:00,2025-05-15 14:30:00+00:00,3.299999952316284,3.609999895095825,1481,438.6424957084655,0.08957235449234917,PRIMARY_EXIT,0.5737209024810598,adx_di
KLRHO,2025-05-14 10:30:00+00:00,2025-05-16 06:30:00+00:00,28.84000015258789,36.97999954223633,157,1257.31242427063,0.2771281067507088,TAKE_PROFIT,0.7190679682522966,lorentzian
MPARK,2025-05-08 06:30:00+00:00,2025-05-20 09:30:00+00:00,339.25,348.75,14,113.73599999999988,0.023899143496352884,PRIMARY_EXIT,0.6374999335248503,macd
KOZAL,2025-05-20 07:30:00+00:00,2025-05-22 07:30:00+00:00,25.600000381469727,25.1200008392334,211,-122.68374392700207,-0.022667147580370927,PRIMARY_EXIT,0.7189841816268113,lorentzian
IPEKE,2025-05-22 08:30:00+00:00,2025-05-26 11:30:00+00:00,63.79999923706055,61.150001525878906,92,-266.79058956909194,-0.045362218312362174,PRIMARY_EXIT,0.7880366352372387,"macd,lorentzian"
KOZAA,2025-05-20 07:30:00+00:00,2025-05-27 07:30:00+00:00,84.3499984741211,83.30000305175781,60,-83.1177255249022,-0.016390401774693936,PRIMARY_EXIT,0.7167633613089677,lorentzian
BIMAS,2025-05-23 06:30:00+00:00,2025-05-30 07:30:00+00:00,480.25,474.75,9,-66.69000000000051,-0.015398666487950815,PRIMARY_EXIT,0.5997357846098927,lorentzian
KOZAA,2025-05-29 12:30:00+00:00,2025-06-02 13:30:00+00:00,85.0,82.6500015258789,64,-171.8591025390624,-0.03152868941144593,PRIMARY_EXIT,0.7296224339657891,lorentzian
HEKTS,2025-06-02 06:30:00+00:00,2025-06-12 07:30:00+00:00,3.059999942779541,3.0899999141693115,1841,32.58564785528142,0.005772759059284419,PRIMARY_EXIT,0.7247188056360885,"adx_di,lorentzian"
PETKM,2025-06-03 07:30:00+00:00,2025-06-12 07:30:00+00:00,16.559999465942383,16.549999237060547,300,-22.86606788635254,-0.004593483850290555,PRIMARY_EXIT,0.5955781632339342,lorentzian
AEFES,2025-06-04 07:30:00+00:00,2025-06-12 07:30:00+00:00,14.149999618530272,14.380000114440918,338,58.45388779830955,0.01219754844424256,PRIMARY_EXIT,0.6220753418104128,adx_di
TKFEN,2025-06-16 06:30:00+00:00,2025-06-18 10:30:00+00:00,124.5999984741211,119.5999984741211,44,-241.4895997314452,-0.04396023411530576,PRIMARY_EXIT,0.6695893164319364,adx_di
ISDMR,2025-06-20 09:30:00+00:00,2025-06-23 13:30:00+00:00,35.41999816894531,34.5,146,-154.7363721313477,-0.0298623030638912,PRIMARY_EXIT,0.6723940790453211,macd
INDES,2025-06-20 08:30:00+00:00,2025-06-26 07:30:00+00:00,6.260000228881836,6.21999979019165,854,-55.476214673995855,-0.010356353802492516,PRIMARY_EXIT,0.6235690986502354,lorentzian
ALGYO,2025-06-24 06:30:00+00:00,2025-06-26 13:30:00+00:00,18.170000076293945,18.350000381469727,291,31.125448539733952,0.005874893241098371,PRIMARY_EXIT,0.7103722399056431,lorentzian
