symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason
ASELS,2025-05-07 17:00:00+00:00,2025-05-12 17:00:00+00:00,144.2,140.4,34,-129.1999999999989,-0.0263522884882106,SIGNAL
ASELS,2025-06-04 17:00:00+00:00,2025-06-24 09:00:00+00:00,134.7,141.2,37,240.5,0.04825538233110616,SIGNAL
ASELS,2025-06-25 09:00:00+00:00,2025-06-27 12:00:00+00:00,149.2,146.0,33,-105.59999999999945,-0.021447721179624558,END_TEST
