symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,entry_score,holding_periods
AGESA,2023-09-18 00:00:00+00:00,2023-10-02 00:00:00+00:00,60.59999847412109,74.0,134,1759.5274048767096,0.21624740386484387,TAKE_PROFIT,0.649514033096773,10.0
KONYA,2023-10-02 00:00:00+00:00,2023-10-10 00:00:00+00:00,5826.7001953125,7095.0,1,1242.456404296875,0.2128093792077428,TAKE_PROFIT,0.7584083096133092,6.0
AGHOL,2023-10-02 00:00:00+00:00,2023-10-13 00:00:00+00:00,223.0,204.0,38,-754.4520000000002,-0.0888536827689912,STOP_LOSS,0.7353507441985204,9.0
HALKB,2023-09-18 00:00:00+00:00,2023-10-16 00:00:00+00:00,15.789999961853027,14.31999969482422,440,-673.2969171905506,-0.09671728550745319,STOP_LOSS,0.5646523363687413,20.0
ISGYO,2023-10-10 00:00:00+00:00,2023-10-16 00:00:00+00:00,24.15999984741211,21.71999931335449,322,-815.2268914260876,-0.10458224892801543,STOP_LOSS,0.6813806577630865,4.0
MAVI,2023-09-18 00:00:00+00:00,2023-10-17 00:00:00+00:00,27.375,25.899999618530277,272,-430.1817035522454,-0.0576582134619085,TIME_EXIT,0.5915169159748138,21.0
ISFIN,2023-09-19 00:00:00+00:00,2023-10-18 00:00:00+00:00,11.68000030517578,11.31999969482422,710,-288.2604333496065,-0.03469094343364206,TIME_EXIT,0.6709459822036633,21.0
ASELS,2023-09-19 00:00:00+00:00,2023-10-18 00:00:00+00:00,39.59999847412109,39.70000076293945,173,-10.137403770446326,-0.0014767866265868131,TIME_EXIT,0.5235013115512218,21.0
ISCTR,2023-10-06 00:00:00+00:00,2023-10-18 00:00:00+00:00,9.960000038146973,9.128000259399414,770,-670.0353500938418,-0.08719266046319643,STOP_LOSS,0.6462095975425666,8.0
GUBRF,2023-09-19 00:00:00+00:00,2023-10-19 00:00:00+00:00,341.6000061035156,332.20001220703125,21,-225.6994725952145,-0.031399711528563266,TIME_EXIT,0.5329321140287419,22.0
ARCLK,2023-08-07 00:00:00+00:00,2023-10-20 00:00:00+00:00,150.5,151.6999969482422,50,29.77984771728461,0.003949555734681416,TIME_EXIT,0.6744964105325209,53.0
IPEKE,2023-10-13 00:00:00+00:00,2023-10-20 00:00:00+00:00,51.04999923706055,44.59999847412109,157,-1042.6842190628067,-0.1298343735177188,STOP_LOSS,0.7438826207455509,5.0
ERBOS,2023-10-17 00:00:00+00:00,2023-10-20 00:00:00+00:00,233.47503662109372,212.69972229003903,36,-780.0358985595703,-0.09261981637006232,STOP_LOSS,0.7842385646040935,3.0
INDES,2023-10-18 00:00:00+00:00,2023-10-20 00:00:00+00:00,7.711573123931885,6.958932876586914,1114,-871.1271229114536,-0.1012011953938497,STOP_LOSS,0.6347566965483682,2.0
EGEEN,2023-10-20 00:00:00+00:00,2023-10-25 00:00:00+00:00,9630.7197265625,8821.779296875,1,-845.8454277343753,-0.08765254700322031,STOP_LOSS,0.9035586789882739,3.0
BIMAS,2023-09-07 00:00:00+00:00,2023-10-26 00:00:00+00:00,262.9956359863281,267.5234069824219,29,100.53525439453097,0.01315540187810919,TIME_EXIT,0.7160249279650295,35.0
KLRHO,2023-10-20 00:00:00+00:00,2023-11-09 00:00:00+00:00,44.79999923706055,38.70000076293945,188,-1178.1957131347663,-0.13960914289384282,STOP_LOSS,0.6507278522258908,526.0
DOAS,2023-10-18 00:00:00+00:00,2023-11-16 00:00:00+00:00,258.4296264648437,251.2909393310547,29,-236.58571969604236,-0.03150507427342475,TIME_EXIT,0.6261368786263468,21.0
MPARK,2023-10-20 00:00:00+00:00,2023-11-17 00:00:00+00:00,141.89999389648438,171.0,49,1395.23609967041,0.20026337276453365,TAKE_PROFIT,0.505648094342349,20.0
DOHOL,2023-10-20 00:00:00+00:00,2023-11-20 00:00:00+00:00,13.618353843688965,13.578475952148438,478,-45.06180144119298,-0.006908572463556319,TIME_EXIT,0.47658735195169544,21.0
KONYA,2023-10-16 00:00:00+00:00,2023-11-27 00:00:00+00:00,7114.5,9020.0,1,1873.2309999999989,0.2627720874225965,TAKE_PROFIT,0.8612142254501178,30.0
MPARK,2023-11-17 00:00:00+00:00,2023-11-29 00:00:00+00:00,171.0,154.6999969482422,46,-779.7645401000973,-0.09893314567154748,STOP_LOSS,0.7017448781141091,8.0
PETKM,2023-10-20 00:00:00+00:00,2023-12-06 00:00:00+00:00,20.34000015258789,20.100000381469727,362,-116.15847753143316,-0.015744311268273848,TIME_EXIT,0.5123325156218796,33.0
KARTN,2023-11-28 00:00:00+00:00,2023-12-06 00:00:00+00:00,88.75,79.44999694824219,93,-896.1854832458494,-0.1083624643181726,STOP_LOSS,0.7729550784240666,6.0
INDES,2023-11-09 00:00:00+00:00,2023-12-08 00:00:00+00:00,7.317333221435547,6.96999979019165,1010,-379.66717823982253,-0.05126974135942704,TIME_EXIT,0.6600677152463013,21.0
ANSGR,2023-10-19 00:00:00+00:00,2023-12-11 00:00:00+00:00,55.560340881347656,56.039306640625,135,34.52847267150901,0.004594211415546505,TIME_EXIT,0.5979538890065237,-475.0
GUBRF,2023-11-30 00:00:00+00:00,2023-12-11 00:00:00+00:00,380.0,348.0,20,-669.1199999999999,-0.08786637251812164,STOP_LOSS,0.7992722190489143,-505.0
KLRHO,2023-12-08 00:00:00+00:00,2023-12-14 00:00:00+00:00,40.560001373291016,36.560001373291016,187,-776.8428810272217,-0.10221765209319605,STOP_LOSS,0.7323513865360476,516.0
SKBNK,2023-10-25 00:00:00+00:00,2023-12-19 00:00:00+00:00,6.459629535675049,6.528981685638428,1115,48.3630441856385,0.006701367405056618,TIME_EXIT,0.6200118298809103,39.0
BIMAS,2023-11-20 00:00:00+00:00,2023-12-19 00:00:00+00:00,293.1004638671875,294.06378173828125,26,-5.486276123046991,-0.0007184889387624676,TIME_EXIT,0.6596206450150184,21.0
HEKTS,2023-12-18 00:00:00+00:00,2023-12-20 00:00:00+00:00,23.920000076293945,21.399999618530277,308,-804.0772608032212,-0.10892264170766149,STOP_LOSS,0.5994434340573062,2.0
THYAO,2023-12-07 00:00:00+00:00,2023-12-22 00:00:00+00:00,259.75,233.0,28,-776.594,-0.10656454175383594,STOP_LOSS,0.685706430333654,11.0
