time,portfolio_value,cash,positions
2023-04-11 14:30:00+00:00,75609.19851864272,31648.01250255996,10
2023-04-13 06:30:00+00:00,75627.90812858612,31248.54087528259,10
2023-04-14 07:30:00+00:00,76263.96589198333,29795.399665977777,10
2023-04-17 08:30:00+00:00,77086.29400833827,30822.159408175765,10
2023-04-18 09:30:00+00:00,76617.3387547372,30822.159408175765,10
2023-04-19 10:30:00+00:00,75298.72836632855,30532.01576275951,10
2023-04-24 07:30:00+00:00,74853.75220652706,31769.452988826102,10
2023-04-25 08:30:00+00:00,74004.91946343167,30976.789289748493,10
2023-04-26 09:30:00+00:00,72288.58107352763,30518.171565776174,10
2023-04-27 10:30:00+00:00,71897.74606913501,30347.62216013843,10
2023-04-28 11:30:00+00:00,71070.10817349752,30887.191471227,10
2023-05-02 12:30:00+00:00,69841.0900822919,28548.83972847874,10
2023-05-03 13:30:00+00:00,67545.12399986405,27735.681842118687,10
2023-05-04 14:30:00+00:00,67503.0363574099,28410.09453392739,10
2023-05-08 06:30:00+00:00,66865.7815526852,27834.900804890105,10
2023-05-09 07:30:00+00:00,68093.04180285115,27241.471855131575,10
2023-05-10 08:30:00+00:00,67547.43521280713,26000.63995666928,10
2023-05-11 09:30:00+00:00,68844.45844571157,25729.160592718556,10
2023-05-12 10:30:00+00:00,70605.02710181565,26419.50323611589,10
2023-05-15 11:30:00+00:00,68151.3534175753,25491.843777835318,10
2023-05-16 12:30:00+00:00,68528.82589837976,25146.957410067982,10
2023-05-17 13:30:00+00:00,70986.4557078814,29275.845949504328,10
2023-05-18 14:30:00+00:00,69530.52373269982,28374.743300952385,10
2023-05-23 06:30:00+00:00,70183.99468583817,26122.05245942826,10
2023-05-24 07:30:00+00:00,70334.8467633223,26122.05245942826,10
2023-05-25 08:30:00+00:00,70904.98222967001,29521.608227213343,10
2023-05-26 09:30:00+00:00,72188.24611612174,29521.608227213343,10
2023-05-29 10:30:00+00:00,75686.77634805819,31874.068372312984,10
2023-05-30 11:30:00+00:00,76848.89447132059,32263.920314344843,10
2023-05-31 12:30:00+00:00,78148.5025700068,31898.972002599196,10
2023-06-01 13:30:00+00:00,78186.11659294076,31879.146112021877,10
2023-06-02 14:30:00+00:00,79089.59721030373,31815.689535514313,10
2023-06-06 06:30:00+00:00,80437.45979346414,31815.689535514313,10
2023-06-07 07:30:00+00:00,82366.71452010293,32970.67439139505,10
2023-06-08 08:30:00+00:00,82159.68421233316,32970.67439139505,10
2023-06-09 09:30:00+00:00,81721.2103165049,32561.259850348906,10
2023-06-12 10:30:00+00:00,82611.66735059686,33683.80705577799,10
2023-06-13 11:30:00+00:00,80553.69523530909,34421.74985605189,10
2023-06-14 12:30:00+00:00,80025.98205283686,33483.267687354535,10
2023-06-15 13:30:00+00:00,80599.57212778804,34028.54896017786,10
2023-06-16 14:30:00+00:00,80014.46080993029,33367.11123345705,10
2023-06-20 06:30:00+00:00,77882.17074784703,34598.630906671955,10
2023-06-21 07:30:00+00:00,78000.21184968037,34261.437074175316,10
2023-06-22 08:30:00+00:00,76859.42360177846,33058.66656652303,10
2023-06-23 09:30:00+00:00,78412.66986447189,34466.94957381102,10
2023-06-26 10:30:00+00:00,80123.10370491835,34138.95287512633,10
2023-07-03 07:30:00+00:00,82603.44798196456,35015.968020092456,10
2023-07-04 08:30:00+00:00,83131.00028277346,36086.12666274019,10
2023-07-05 09:30:00+00:00,82514.90150952575,35091.572043182816,10
2023-07-06 10:30:00+00:00,84699.62260856292,41626.469659229726,9
2023-07-07 11:30:00+00:00,84421.33444523666,36625.49656319472,10
2023-07-10 12:30:00+00:00,85621.63358674856,36483.69353090139,10
2023-07-11 13:30:00+00:00,86564.38696345563,36544.44810780759,10
2023-07-12 14:30:00+00:00,86359.27758928723,37455.05044552274,10
2023-07-14 06:30:00+00:00,86313.63331419321,37776.85901838633,10
2023-07-17 07:30:00+00:00,87832.1866348309,37901.9961627049,10
2023-07-18 08:30:00+00:00,86589.08734350628,37901.9961627049,10
2023-07-19 09:30:00+00:00,84204.60533008905,34663.925356486754,10
2023-07-20 10:30:00+00:00,87594.37415562005,34663.925356486754,10
2023-07-21 11:30:00+00:00,88908.3587916369,37265.35746030755,10
2023-07-24 12:30:00+00:00,90640.52680861994,39867.70687377496,10
2023-07-25 13:30:00+00:00,89054.63058854527,39447.20813847966,10
2023-07-26 14:30:00+00:00,90508.72971633192,39152.85459712263,10
2023-07-28 06:30:00+00:00,91104.57995537897,39466.88468007227,10
2023-07-31 07:30:00+00:00,93229.83226167627,45431.82228528925,9
2023-08-01 08:30:00+00:00,93674.59967663142,41419.29119255396,10
2023-08-02 09:30:00+00:00,93597.78225694987,40241.24682794901,10
2023-08-03 10:30:00+00:00,95136.84464805934,42536.61372536036,10
2023-08-04 11:30:00+00:00,95307.41400157304,41786.26380645128,10
2023-08-07 12:30:00+00:00,95307.34177672333,41301.238483304456,10
2023-08-08 13:30:00+00:00,95571.38772307726,43260.83782683702,10
2023-08-09 14:30:00+00:00,97958.39399142403,42220.21383566995,10
2023-08-11 06:30:00+00:00,98281.03786536928,44194.965962140515,10
2023-08-14 07:30:00+00:00,100412.82668591829,44828.427040112925,10
2023-08-15 08:30:00+00:00,99735.8021536612,48724.10206420656,10
2023-08-16 09:30:00+00:00,99709.56776628824,46699.20778785081,10
2023-08-17 10:30:00+00:00,101917.5952148375,45929.55515240999,10
2023-08-18 11:30:00+00:00,101380.88148872132,47351.69141713852,10
2023-08-21 12:30:00+00:00,101025.67766035028,52244.657758120964,9
2023-08-22 13:30:00+00:00,101261.23255525155,47094.49391828103,10
2023-08-23 14:30:00+00:00,100610.02379661889,52283.70491749139,9
2023-08-25 06:30:00+00:00,98079.59954190964,45927.69710827584,10
2023-08-28 07:30:00+00:00,99914.32707978005,45927.69710827584,10
2023-08-29 08:30:00+00:00,100003.28329491944,48360.627848390046,10
2023-08-31 09:30:00+00:00,99775.84724943299,48174.00874464173,10
2023-09-01 10:30:00+00:00,99846.39622221894,51459.404440507366,9
2023-09-04 11:30:00+00:00,100792.4257942099,45604.37654217667,10
2023-09-05 12:30:00+00:00,100042.05842885538,44956.785004229976,10
2023-09-06 13:30:00+00:00,101484.89446519609,45345.24791358705,10
2023-09-07 14:30:00+00:00,103241.93371646924,45655.92069309278,10
2023-09-11 06:30:00+00:00,103186.8517271523,46114.867923403224,10
2023-09-12 07:30:00+00:00,100919.68308573958,47249.18125849959,10
2023-09-13 08:30:00+00:00,101128.45959303377,46373.10126826761,10
2023-09-14 09:30:00+00:00,98004.45762659644,46892.735460535034,10
2023-09-15 10:30:00+00:00,100737.15995623206,46892.735460535034,10
2023-09-18 11:30:00+00:00,98817.73745813273,49045.56893100642,10
2023-09-19 12:30:00+00:00,97620.87283411979,49138.88325634955,10
2023-09-20 13:30:00+00:00,97128.4635179863,45592.06148942565,10
2023-09-21 14:30:00+00:00,98619.81774296092,46740.71996368693,10
2023-09-25 06:30:00+00:00,99845.98542712306,47497.01365111446,10
2023-09-26 07:30:00+00:00,101530.77850745295,47497.01365111446,10
2023-09-27 08:30:00+00:00,100577.9663215742,46179.99556504344,10
2023-09-28 09:30:00+00:00,100688.73862073992,45370.13723276233,10
2023-09-29 10:30:00+00:00,99920.19145795536,44671.24541303348,10
2023-10-02 11:30:00+00:00,100661.77300755787,45839.81341855335,10
2023-10-03 12:30:00+00:00,100039.46342851924,45020.031598113055,10
2023-10-04 13:30:00+00:00,99102.91624834346,45020.031598113055,10
2023-10-05 14:30:00+00:00,99093.37891537571,45934.969783371926,10
2023-10-09 06:30:00+00:00,98925.67413380528,46121.095600632674,10
2023-10-10 07:30:00+00:00,99481.43414396739,45864.80513674712,10
2023-10-11 08:30:00+00:00,100566.43519937397,48021.411064618835,10
2023-10-12 09:30:00+00:00,100722.99565646244,53035.36306461883,9
2023-10-13 10:30:00+00:00,99603.75677072501,50237.199538821944,9
2023-10-16 11:30:00+00:00,100588.66400646568,45950.4711143911,10
2023-10-17 12:30:00+00:00,99429.63490729118,46643.2301564672,10
2023-10-18 13:30:00+00:00,99054.38655438971,45522.848899513,10
2023-10-19 14:30:00+00:00,97806.39285238623,49626.13080938696,9
2023-10-23 06:30:00+00:00,96592.63077094244,48605.34637667822,9
2023-10-24 07:30:00+00:00,98424.83191767859,42975.706726943725,10
2023-10-25 08:30:00+00:00,98923.3954161756,42975.706726943725,10
2023-10-26 10:30:00+00:00,94360.29233105728,44207.79523833344,10
2023-10-27 11:30:00+00:00,94332.99717743944,44207.79523833344,10
2023-10-30 12:30:00+00:00,94661.77596309732,40027.34629133294,10
2023-11-01 06:30:00+00:00,92353.94645610687,40675.48114410279,10
2023-11-02 08:30:00+00:00,92601.7583523452,42941.33355719444,10
2023-11-03 10:30:00+00:00,92462.60648249503,43613.87672709342,10
2023-11-06 12:30:00+00:00,93301.43530807181,48319.56546125098,9
2023-11-08 06:30:00+00:00,93802.25104588768,42862.052027886115,10
2023-11-09 08:30:00+00:00,93096.86800539751,41591.58533156176,10
2023-11-10 10:30:00+00:00,93018.76270324297,41675.4852212102,10
2023-11-13 12:30:00+00:00,91567.90386887903,46480.05340691919,9
2023-11-15 06:30:00+00:00,91135.4588247182,45319.914309585285,9
2023-11-16 08:30:00+00:00,91502.15231444903,40042.1562125928,10
2023-11-17 10:30:00+00:00,91373.51860444613,50425.15900342532,8
2023-11-20 12:30:00+00:00,92405.28334536715,45821.88351788683,9
2023-11-22 06:30:00+00:00,92243.78047282762,40877.997507644366,10
2023-11-23 08:30:00+00:00,91840.57801880236,40663.68720306749,10
2023-11-24 10:30:00+00:00,90967.83189368411,39433.88772797747,10
2023-11-27 12:30:00+00:00,92197.85732332963,38838.446958701796,10
2023-11-29 06:30:00+00:00,92315.6084753129,40688.55784092874,10
2023-11-30 08:30:00+00:00,91511.37411992426,46100.90943305369,9
2023-12-01 10:30:00+00:00,91812.39103215952,44673.566134393404,9
2023-12-04 12:30:00+00:00,92317.3842568347,44113.221633429246,9
2023-12-06 06:30:00+00:00,92673.28583370181,44106.45489965411,9
2023-12-07 08:30:00+00:00,90290.01911612481,44195.71947785348,9
2023-12-08 10:30:00+00:00,91375.75147388047,43207.57116601533,9
2023-12-11 12:30:00+00:00,90609.24930138941,38872.14969916696,10
2023-12-13 06:30:00+00:00,89382.45259018964,52286.11254426069,8
2023-12-14 08:30:00+00:00,89355.55411237592,40477.526059092226,10
2023-12-15 10:30:00+00:00,91466.77355554455,39638.321727541625,10
2023-12-18 12:30:00+00:00,91252.33089849347,39878.7555496394,10
2023-12-20 06:30:00+00:00,90315.98724543254,39463.870435587574,10
2023-12-21 08:30:00+00:00,89831.04532896678,39463.870435587574,10
2023-12-22 10:30:00+00:00,89330.36143352574,38895.78383972233,10
2023-12-25 12:30:00+00:00,86722.25593533272,38855.52365376706,10
2023-12-26 13:30:00+00:00,86914.61138157028,39465.09928397316,10
2023-12-28 07:30:00+00:00,87262.61873998435,38153.93298139365,10
2023-12-29 09:30:00+00:00,88537.4853292559,37868.32665215476,10
2024-01-02 11:30:00+00:00,89326.49441655334,47529.97453435119,8
2024-01-03 13:30:00+00:00,88013.52223930629,38133.627871134595,10
2024-01-05 07:30:00+00:00,88334.97048222239,37860.586258284406,10
2024-01-08 09:30:00+00:00,88868.87915306742,37759.62422733958,10
2024-01-09 11:30:00+00:00,87966.37776082594,37947.28699630338,10
2024-01-10 13:30:00+00:00,88633.85463565428,37947.28699630338,10
2024-01-12 07:30:00+00:00,88450.9955911358,37274.8893999775,10
2024-01-15 09:30:00+00:00,90367.268697501,43117.97989058572,9
2024-01-16 11:30:00+00:00,90183.21435026819,39447.6326041668,10
2024-01-17 13:30:00+00:00,89542.70920282631,39916.977223933034,10
2024-01-19 07:30:00+00:00,89712.28967684916,39029.92966098002,10
2024-01-22 09:30:00+00:00,90831.40797624378,38679.28821954517,10
2024-01-23 11:30:00+00:00,90616.744129072,39055.18124664859,10
2024-01-24 13:30:00+00:00,90971.25495340733,39633.66477134137,10
2024-01-26 07:30:00+00:00,91695.19531902985,39962.47860929684,10
2024-01-29 09:30:00+00:00,93421.8614754601,40411.49860929685,10
2024-01-30 11:30:00+00:00,93163.02347062498,45985.628219827704,9
2024-01-31 13:30:00+00:00,93773.95825677781,40986.18940394788,10
2024-02-02 07:30:00+00:00,94638.22538613134,47042.171698797276,9
2024-02-05 09:30:00+00:00,95172.20408676151,41606.87970421796,10
2024-02-06 11:30:00+00:00,95620.16731722551,48022.27362365919,9
2024-02-07 13:30:00+00:00,96624.35571194845,42822.334357034735,10
2024-02-09 07:30:00+00:00,96642.2600125981,48075.10760018354,9
2024-02-12 09:30:00+00:00,97686.74959681992,48840.07274018293,9
2024-02-13 11:30:00+00:00,97333.55658358293,43039.94444233137,10
2024-02-14 13:30:00+00:00,96627.91442811591,42965.92476236921,10
2024-02-16 07:30:00+00:00,98320.29223907096,42965.92476236921,10
2024-02-19 09:30:00+00:00,99075.91992906385,43298.23204282575,10
2024-02-20 11:30:00+00:00,98822.72057937436,43269.35026954465,10
2024-02-21 13:30:00+00:00,98019.6073746634,43752.18066203123,10
2024-02-23 07:30:00+00:00,98028.73737776236,49348.6352087255,9
2024-02-26 09:30:00+00:00,97741.87730077606,43994.54117063385,10
2024-02-27 11:30:00+00:00,97733.55776970537,43426.16240971238,10
2024-02-28 13:30:00+00:00,97773.87980686242,55426.40971981103,8
2024-03-01 07:30:00+00:00,97859.40268061883,43849.273020966124,10
2024-03-04 09:30:00+00:00,98405.09214538176,44729.13671821196,10
2024-03-05 11:30:00+00:00,98036.88850925141,44323.5258167761,10
2024-03-06 13:30:00+00:00,96403.74166442498,44212.16122974498,10
2024-03-08 07:30:00+00:00,97680.98653924186,44354.827363488264,10
2024-03-11 09:30:00+00:00,97632.61544653327,44255.129267777505,10
2024-03-12 11:30:00+00:00,97461.70147529441,43782.30214134055,10
2024-03-13 13:30:00+00:00,97109.68565008574,44333.78541967803,10
2024-03-15 07:30:00+00:00,96045.36510820729,43245.656054452484,10
2024-03-18 09:30:00+00:00,95481.91866304452,44144.73758353764,10
2024-03-19 11:30:00+00:00,95078.28407585484,44183.53417265278,10
2024-03-20 13:30:00+00:00,95576.68006387477,43910.10009732966,10
2024-03-22 07:30:00+00:00,97152.7722318931,43979.56990321116,10
2024-03-25 09:30:00+00:00,98043.29500945048,43979.56990321116,10
2024-03-26 11:30:00+00:00,95873.60433076386,44467.413868889846,10
2024-03-27 13:30:00+00:00,94338.87582606796,44488.98277539734,10
2024-03-29 07:30:00+00:00,94966.28459485868,53660.99524339536,8
2024-04-01 09:30:00+00:00,94731.03957446101,43051.75192924026,10
2024-04-02 10:30:00+00:00,96272.4050372906,44109.89725709632,10
2024-04-03 11:30:00+00:00,94318.32714110737,45083.727001489446,10
2024-04-04 12:30:00+00:00,95545.87154996661,43980.74943006306,10
2024-04-05 13:30:00+00:00,98004.28409803181,43980.74943006306,10
2024-04-08 14:30:00+00:00,98757.23323903828,44505.10443006305,10
2024-04-15 11:30:00+00:00,97795.83540044574,44505.10443006305,10
2024-04-16 12:30:00+00:00,96833.17590579012,43079.29549082736,10
2024-04-17 13:30:00+00:00,96580.75545653322,43079.29549082736,10
2024-04-18 14:30:00+00:00,95520.66095943622,50094.2612268465,8
2024-04-22 06:30:00+00:00,96839.12903005391,46238.99914151936,9
2024-04-24 07:30:00+00:00,96681.43569524554,42302.534335687444,10
2024-04-25 08:30:00+00:00,97353.72991614704,41847.729454568675,10
2024-04-26 09:30:00+00:00,97166.97740938359,41764.83783914738,10
2024-04-29 10:30:00+00:00,97222.59479567508,41394.865732641025,10
2024-04-30 11:30:00+00:00,97377.44166593341,41438.082343385504,10
2024-05-02 12:30:00+00:00,98110.88074824122,46179.912578075215,9
2024-05-03 13:30:00+00:00,98348.15784276562,40918.69227803783,10
2024-05-06 14:30:00+00:00,98106.35201764658,47330.447028404036,9
2024-05-08 06:30:00+00:00,98692.38333448773,44952.883519500545,10
2024-05-09 07:30:00+00:00,98639.75206267528,46060.25177085095,10
2024-05-10 08:30:00+00:00,99565.21651156215,45274.946209743306,10
2024-05-13 09:30:00+00:00,98906.64652453974,45993.35641109065,10
2024-05-14 10:30:00+00:00,98265.24217153338,46999.10234189775,10
2024-05-15 11:30:00+00:00,99122.2595874994,47670.75476190736,10
2024-05-16 12:30:00+00:00,99825.32053626611,46703.96589435174,10
2024-05-17 13:30:00+00:00,101992.26089319971,46643.23656592157,10
2024-05-20 14:30:00+00:00,102292.57133326319,46643.23656592157,10
2024-05-22 06:30:00+00:00,102101.29028083972,46048.32034446886,10
2024-05-23 07:30:00+00:00,102430.65771811845,46614.457344468865,10
2024-05-24 08:30:00+00:00,102124.34423290232,47019.17370258311,10
2024-05-27 09:30:00+00:00,101920.62075036601,47281.460561691085,10
2024-05-28 10:30:00+00:00,101709.1952799757,46465.13418283062,10
2024-05-29 11:30:00+00:00,101381.25209887867,48828.011704286386,10
2024-05-30 12:30:00+00:00,100395.37994455319,48186.9707496069,10
2024-05-31 13:30:00+00:00,100409.94331000882,47581.88368819791,10
2024-06-03 14:30:00+00:00,100971.02485756284,47420.48111156827,10
2024-06-05 06:30:00+00:00,99770.65546019346,47544.84751303464,10
2024-06-06 07:30:00+00:00,99755.38628683834,47341.61658678799,10
2024-06-07 08:30:00+00:00,98115.13367696744,47030.5047459219,10
2024-06-10 09:30:00+00:00,97333.83594248752,45811.38753626804,10
2024-06-11 10:30:00+00:00,97716.49057719784,50391.68046996669,9
2024-06-12 11:30:00+00:00,97834.84733591443,45424.07790193921,10
2024-06-13 12:30:00+00:00,100645.77153164081,45249.36163288289,10
2024-06-14 13:30:00+00:00,101032.04481464461,48172.0547185524,10
2024-06-20 14:30:00+00:00,102010.20881885031,48830.9590226982,10
2024-06-24 06:30:00+00:00,102311.89845097283,52414.055010916985,9
2024-06-25 07:30:00+00:00,101672.59860593728,46576.558461970606,10
2024-06-26 08:30:00+00:00,100447.4242627509,46297.557519186295,10
2024-06-27 09:30:00+00:00,100352.7779512885,46310.205178308766,10
