symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,entry_score,phases_aligned
ISCTR,2021-06-09 00:00:00+00:00,2021-11-15 00:00:00+00:00,0.94861900806427,1.2582249641418457,4390,1339.7940571045874,0.3210805384880807,TAKE_PROFIT,0.5250754676619915,3
KOZAA,2021-08-05 00:00:00+00:00,2021-11-15 00:00:00+00:00,14.18000030517578,18.209999084472656,265,1050.782976837159,0.2790764518339817,TAKE_PROFIT,0.5268687430087015,3
FROTO,2021-10-13 00:00:00+00:00,2021-11-17 00:00:00+00:00,17.12567138671875,21.46494674682617,247,1052.7372485885608,0.24837490185869007,TAKE_PROFIT,0.4920347146778137,3
ALGYO,2021-09-17 00:00:00+00:00,2021-11-23 00:00:00+00:00,4.755555152893066,6.026666164398193,817,1020.8795467672353,0.2622306805093006,TAKE_PROFIT,0.47226488488236684,3
TAVHL,2021-09-21 00:00:00+00:00,2021-11-24 00:00:00+00:00,24.020000457763672,30.5,139,885.5633762435909,0.26470620041788073,TAKE_PROFIT,0.31740786073734745,3
GESAN,2021-11-19 00:00:00+00:00,2021-11-24 00:00:00+00:00,6.369999885559082,5.849999904632568,1048,-570.5730995712283,-0.08529878865316343,STOP_LOSS,0.9272522359223183,4
OYAKC,2021-09-28 00:00:00+00:00,2021-12-08 00:00:00+00:00,1.7307690382003784,2.171793937683105,1931,836.547382688283,0.2498051755384451,TAKE_PROFIT,0.3100834911886575,3
QUAGR,2021-11-24 00:00:00+00:00,2021-12-08 00:00:00+00:00,1.0881810188293457,1.3654539585113523,3612,983.7847990550986,0.24979486038857457,TAKE_PROFIT,0.3751431466186207,3
HALKB,2021-10-14 00:00:00+00:00,2021-12-14 00:00:00+00:00,4.380000114440918,5.650000095367432,788,984.9527046394351,0.2848048077015802,TAKE_PROFIT,0.3171719529195862,3
SNGYO,2021-09-28 00:00:00+00:00,2021-12-17 00:00:00+00:00,0.9386820197105408,0.8600950241088867,4699,-386.18519898998693,-0.08737837409226332,STOP_LOSS,0.5750415020643798,3
ODAS,2021-11-09 00:00:00+00:00,2021-12-17 00:00:00+00:00,1.5499999523162842,1.409999966621399,2384,-347.87324551010124,-0.0939540210043124,STOP_LOSS,0.3736680783432208,3
ALKIM,2021-11-15 00:00:00+00:00,2021-12-20 00:00:00+00:00,8.505473136901855,9.181660652160645,760,487.01806823730476,0.07519089990976945,PHASE_EXIT,0.767256347002431,4
SAHOL,2021-12-08 00:00:00+00:00,2021-12-21 00:00:00+00:00,12.333659172058104,11.300159454345703,347,-375.0262721729273,-0.08745256534568485,STOP_LOSS,0.5273678504379591,3
KOZAL,2021-11-30 00:00:00+00:00,2021-12-22 00:00:00+00:00,6.057345390319824,5.259709358215332,648,-531.5350517578122,-0.13514713510609952,STOP_LOSS,0.42691449536106574,3
HEKTS,2022-01-04 00:00:00+00:00,2022-01-18 00:00:00+00:00,4.596686840057373,4.074271202087402,1004,-541.9165842704774,-0.11718879541078396,STOP_LOSS,0.5152959575025499,3
KONTR,2022-01-05 00:00:00+00:00,2022-01-21 00:00:00+00:00,3.930828094482422,4.956262111663818,901,907.9015129289628,0.2558363061211762,TAKE_PROFIT,0.3222750408329704,3
KARTN,2021-11-23 00:00:00+00:00,2022-01-24 00:00:00+00:00,53.17176055908203,47.90300750732422,79,-432.2013044433593,-0.10268575960689603,STOP_LOSS,0.543262255425454,3
SNGYO,2021-12-23 00:00:00+00:00,2022-02-16 00:00:00+00:00,0.936498999595642,1.198457956314087,5583,1438.6779259893901,0.2746128864321562,TAKE_PROFIT,0.5405486979269477,3
OYAKC,2022-01-28 00:00:00+00:00,2022-02-17 00:00:00+00:00,2.182050943374634,2.087178945541382,2003,-207.13114659500116,-0.047296810290070684,PHASE_EXIT,0.5752125002565738,3
TKFEN,2022-01-28 00:00:00+00:00,2022-02-23 00:00:00+00:00,22.19219970703125,19.97829246520996,213,-489.52687217330913,-0.1033543738176773,STOP_LOSS,0.6060120431486075,3
ISFIN,2021-11-04 00:00:00+00:00,2022-02-24 00:00:00+00:00,3.1600000858306885,2.759999990463257,1320,-543.6289260864255,-0.13006900260674203,STOP_LOSS,0.5254046252310862,3
GARAN,2021-12-14 00:00:00+00:00,2022-02-24 00:00:00+00:00,11.390140533447266,10.312948226928713,376,-421.34502999877895,-0.09818682721553683,STOP_LOSS,0.5261263656914085,3
ISCTR,2022-01-19 00:00:00+00:00,2022-02-24 00:00:00+00:00,1.5030299425125122,1.3698270320892334,2782,-386.5550730042455,-0.09226115720426514,STOP_LOSS,0.5069428465248256,3
FROTO,2022-02-21 00:00:00+00:00,2022-02-24 00:00:00+00:00,26.035648345947266,22.978870391845703,237,-747.6892570037844,-0.12093073042768998,STOP_LOSS,0.7755498393085793,4
PGSUS,2022-01-04 00:00:00+00:00,2022-03-07 00:00:00+00:00,19.49832344055176,17.452329635620117,204,-432.45860266113414,-0.10850490761256384,STOP_LOSS,0.40084281925012866,3
ISDMR,2022-02-25 00:00:00+00:00,2022-03-10 00:00:00+00:00,20.540611267089844,25.742111206054688,214,1093.3119817199704,0.24822713178686118,TAKE_PROFIT,0.403369425572248,3
OTKAR,2021-11-15 00:00:00+00:00,2022-03-22 00:00:00+00:00,68.87105560302734,87.89527130126953,68,1272.3264470214845,0.2711347489622244,TAKE_PROFIT,0.6844353255258996,3
ECILC,2021-12-27 00:00:00+00:00,2022-03-23 00:00:00+00:00,6.946479797363281,8.858871459960938,695,1307.1427672576901,0.2702126776475966,TAKE_PROFIT,0.50763449351778,3
AKSA,2022-02-16 00:00:00+00:00,2022-03-25 00:00:00+00:00,2.6066713333129883,3.4072580337524414,1724,1359.4754430999756,0.30191181446767557,TAKE_PROFIT,0.5755131539522587,3
ASELS,2022-02-28 00:00:00+00:00,2022-04-08 00:00:00+00:00,11.119999885559082,13.949999809265137,333,925.6933547973636,0.24948842898063545,TAKE_PROFIT,0.31156865027103675,3
AKBNK,2021-12-08 00:00:00+00:00,2022-04-11 00:00:00+00:00,6.101779460906982,7.781604290008545,784,1295.213520294189,0.27020978897746295,TAKE_PROFIT,0.6013514877159377,3
KRDMD,2022-03-02 00:00:00+00:00,2022-04-11 00:00:00+00:00,12.859999656677246,16.190000534057617,524,1714.4760595474236,0.2539168136781391,TAKE_PROFIT,0.9287601844404565,4
KOZAA,2022-03-07 00:00:00+00:00,2022-04-13 00:00:00+00:00,23.200000762939453,31.700000762939453,176,1476.6751994628903,0.36092469031909574,TAKE_PROFIT,0.5257257504702062,3
QUAGR,2022-02-28 00:00:00+00:00,2022-04-14 00:00:00+00:00,1.1636359691619873,1.5536359548568726,3373,1297.139235349417,0.3298263858506688,TAKE_PROFIT,0.3251307391288575,3
KONYA,2022-03-22 00:00:00+00:00,2022-04-26 00:00:00+00:00,977.7000122070312,896.7999877929688,4,-338.5960976562501,-0.08640693794693602,STOP_LOSS,0.4142287621795797,3
ERBOS,2022-04-11 00:00:00+00:00,2022-04-26 00:00:00+00:00,116.92852783203124,104.49769592285156,44,-566.4421116943349,-0.10987898862787197,STOP_LOSS,0.5500332779186895,3
KARTN,2022-04-18 00:00:00+00:00,2022-04-26 00:00:00+00:00,62.45000076293945,56.45000076293945,76,-474.0728002319338,-0.09968533592296235,STOP_LOSS,0.4452547297241778,3
GUBRF,2022-03-23 00:00:00+00:00,2022-05-11 00:00:00+00:00,83.0,76.3499984741211,52,-362.3724791870113,-0.08379267396324389,STOP_LOSS,0.5045389542811279,3
INDES,2022-05-06 00:00:00+00:00,2022-05-11 00:00:00+00:00,2.9806931018829346,2.705919981002808,1534,-438.9484963684072,-0.0958083193711529,STOP_LOSS,0.4239608056177713,3
EGEEN,2022-04-18 00:00:00+00:00,2022-05-12 00:00:00+00:00,1824.434326171875,1660.527587890625,3,-512.6299863281247,-0.09347313218193318,STOP_LOSS,0.6299614840512854,3
DOAS,2022-04-18 00:00:00+00:00,2022-05-12 00:00:00+00:00,62.43179702758789,57.2689208984375,72,-388.9639846801756,-0.08635815133542124,STOP_LOSS,0.44518578932772135,3
ALKIM,2022-05-05 00:00:00+00:00,2022-05-16 00:00:00+00:00,12.050000190734863,11.239999771118164,434,-371.75590208053563,-0.07094362362262359,PHASE_EXIT,0.5270012164468975,3
KARSN,2022-05-13 00:00:00+00:00,2022-05-27 00:00:00+00:00,5.329999923706055,6.869999885559082,1243,1883.8907530574797,0.2837851471407818,TAKE_PROFIT,0.5632547712933702,4
GARAN,2022-05-20 00:00:00+00:00,2022-05-27 00:00:00+00:00,15.221199989318848,13.599691390991213,276,-463.4455051803584,-0.11009636458999085,STOP_LOSS,0.42204745502996877,3
HEKTS,2022-05-18 00:00:00+00:00,2022-06-01 00:00:00+00:00,7.444417953491211,9.454582214355469,668,1320.212662033081,0.2649530735667751,TAKE_PROFIT,0.5615422181035019,3
OYAKC,2022-04-08 00:00:00+00:00,2022-06-06 00:00:00+00:00,2.756409883499145,3.461538076400757,1631,1129.7811363773353,0.25080075418572023,TAKE_PROFIT,0.510143655089615,3
ENKAI,2022-03-10 00:00:00+00:00,2022-06-10 00:00:00+00:00,12.439071655273438,16.541711807250977,283,1144.6440395698546,0.32451017939048515,TAKE_PROFIT,0.32731410053068855,3
ISDMR,2022-05-09 00:00:00+00:00,2022-06-14 00:00:00+00:00,27.802370071411133,25.199594497680664,174,-471.3276334991451,-0.09723533462831611,STOP_LOSS,0.5600947186395957,3
ISFIN,2022-05-16 00:00:00+00:00,2022-06-16 00:00:00+00:00,3.859999895095825,3.4800000190734863,1097,-432.96382380819296,-0.1020445861067994,STOP_LOSS,0.31840792272576335,3
EREGL,2022-02-23 00:00:00+00:00,2022-06-20 00:00:00+00:00,15.025948524475098,13.791074752807615,236,-305.03184510040364,-0.0858466911553935,STOP_LOSS,0.3284915552263673,3
PGSUS,2022-05-30 00:00:00+00:00,2022-06-20 00:00:00+00:00,29.58507537841797,38.17824935913086,181,1530.8341669540405,0.285304860361991,TAKE_PROFIT,0.6835039413461805,3
AGHOL,2022-03-25 00:00:00+00:00,2022-06-22 00:00:00+00:00,35.94720458984375,45.20000076293945,96,872.6881691894528,0.25238004322752766,TAKE_PROFIT,0.23436463867080243,3
DOHOL,2022-05-13 00:00:00+00:00,2022-06-27 00:00:00+00:00,3.726034879684448,3.68691635131836,1132,-61.065095697401375,-0.014448806587131442,PHASE_EXIT,0.32141163065343414,3
KONTR,2022-06-06 00:00:00+00:00,2022-06-27 00:00:00+00:00,9.129666328430176,8.335782051086426,584,-484.02806167602466,-0.09060143302523241,STOP_LOSS,0.6774018279819188,3
HALKB,2022-05-27 00:00:00+00:00,2022-06-29 00:00:00+00:00,5.599999904632568,5.059999942779541,742,-416.49941146850597,-0.10003563785056206,STOP_LOSS,0.31147394211934765,3
GUBRF,2022-06-20 00:00:00+00:00,2022-06-29 00:00:00+00:00,75.4000015258789,69.3499984741211,52,-329.65415869140634,-0.0839104671752586,STOP_LOSS,0.31394966716393724,3
QUAGR,2022-06-10 00:00:00+00:00,2022-07-04 00:00:00+00:00,2.6709089279174805,2.4454538822174072,1772,-417.63873077964763,-0.08806640098749036,STOP_LOSS,0.5257897500049703,3
KOZAL,2022-07-04 00:00:00+00:00,2022-07-07 00:00:00+00:00,9.21973991394043,7.704229831695557,468,-725.0995541725156,-0.1677124848626859,STOP_LOSS,0.32636630263688154,3
ECILC,2022-06-22 00:00:00+00:00,2022-07-13 00:00:00+00:00,9.542860984802246,12.11469554901123,479,1211.1608170967102,0.26443563519870267,TAKE_PROFIT,0.47123410720551007,3
KOZAA,2022-07-04 00:00:00+00:00,2022-07-13 00:00:00+00:00,28.299999237060547,25.5,146,-424.5094883880611,-0.10253695132422821,STOP_LOSS,0.32594574613416716,3
KONYA,2022-06-20 00:00:00+00:00,2022-07-14 00:00:00+00:00,951.2000122070312,1213.4000244140625,5,1289.3540606689457,0.2705593951126938,TAKE_PROFIT,0.6506812156713375,3
TKFEN,2022-06-16 00:00:00+00:00,2022-07-21 00:00:00+00:00,17.83293342590332,22.535423278808597,221,1021.4074438285834,0.25865223478203775,TAKE_PROFIT,0.3254213965699784,3
EGEEN,2022-07-13 00:00:00+00:00,2022-07-25 00:00:00+00:00,2294.405517578125,2106.770263671875,2,-392.8752109375,-0.08544501525031523,STOP_LOSS,0.7134605016732298,3
ISGYO,2022-06-30 00:00:00+00:00,2022-07-26 00:00:00+00:00,14.229999542236328,17.799999237060547,319,1118.3947634277347,0.24588488588865198,TAKE_PROFIT,0.3273172336949516,3
AEFES,2022-07-07 00:00:00+00:00,2022-08-01 00:00:00+00:00,2.553964853286743,3.2145023345947266,2617,1698.4344313216207,0.25360769386679666,TAKE_PROFIT,0.7708634997619934,4
ODAS,2022-07-14 00:00:00+00:00,2022-08-03 00:00:00+00:00,3.259999990463257,4.139999866485596,1997,1727.8041529879574,0.2648689978446423,TAKE_PROFIT,0.7630567055790736,4
EKGYO,2022-07-01 00:00:00+00:00,2022-08-10 00:00:00+00:00,2.646134853363037,3.418316602706909,1800,1368.0951235771172,0.28665801892822135,TAKE_PROFIT,0.43092691209378753,3
BIMAS,2022-07-26 00:00:00+00:00,2022-08-11 00:00:00+00:00,83.04065704345703,104.35363006591795,56,1172.5383291015614,0.2516404904404453,TAKE_PROFIT,0.5292294497433865,3
DOAS,2022-06-15 00:00:00+00:00,2022-08-19 00:00:00+00:00,65.7291030883789,87.98588562011719,67,1470.6066211395264,0.33327004997960324,TAKE_PROFIT,0.44487895207064887,3
AKSA,2022-08-01 00:00:00+00:00,2022-08-29 00:00:00+00:00,4.789222717285156,4.40004825592041,1006,-409.9983213310243,-0.08492808713920044,STOP_LOSS,0.5711603215015044,3
ISCTR,2022-08-17 00:00:00+00:00,2022-09-02 00:00:00+00:00,2.7160000801086426,3.5360000133514404,1691,1365.4756227974895,0.29671728312106266,TAKE_PROFIT,0.42641049683722576,3
ALGYO,2022-07-22 00:00:00+00:00,2022-09-07 00:00:00+00:00,7.986666202545166,9.99555492401123,755,1489.5578308057784,0.24653419294927856,TAKE_PROFIT,0.677406427223892,4
IZMDC,2022-08-03 00:00:00+00:00,2022-09-20 00:00:00+00:00,2.3499999046325684,2.970000028610229,1571,957.3047549786561,0.25878462175230776,TAKE_PROFIT,0.2253314996396401,3
OYAKC,2022-07-04 00:00:00+00:00,2022-09-21 00:00:00+00:00,3.358973979949951,3.584614992141724,1177,249.23426290941325,0.06291539415465526,PHASE_EXIT,0.3254487497424945,3
ERBOS,2022-07-13 00:00:00+00:00,2022-09-27 00:00:00+00:00,108.21578216552734,136.78631591796875,57,1600.590184707642,0.2589685167383246,TAKE_PROFIT,0.6840532405099263,4
QUAGR,2022-07-26 00:00:00+00:00,2022-10-04 00:00:00+00:00,2.7454540729522705,3.521817922592163,1622,1238.9311337623594,0.27766069874065,TAKE_PROFIT,0.5256765905077937,3
SASA,2022-09-20 00:00:00+00:00,2022-10-04 00:00:00+00:00,3.1448891162872314,4.207496166229248,1630,1708.0807153844835,0.33254293534377993,TAKE_PROFIT,0.5072655992231131,3
