date,value,cash,positions,returns
2025-01-14 00:00:00+00:00,99140.78577336737,62728.90548524329,5,-0.000720165417719465
2025-01-15 00:00:00+00:00,99408.46629723975,62728.90548524329,5,0.002700004057707206
2025-01-16 00:00:00+00:00,99676.07519641348,62703.21548524329,5,0.002692013156842865
2025-01-17 00:00:00+00:00,99783.16151936003,63867.8715120072,5,0.001074343293870017
2025-01-20 00:00:00+00:00,99730.86175043532,63867.8715120072,5,-0.0005241342139130634
2025-01-21 00:00:00+00:00,99351.20143802115,63867.8715120072,5,-0.003806848810393615
2025-01-22 00:00:00+00:00,99589.34919826171,64114.809117475954,5,0.002397029495301295
2025-01-23 00:00:00+00:00,99498.17889420173,64114.809117475954,5,-0.0009154623942614348
2025-01-24 00:00:00+00:00,99316.14906922958,64114.809117475954,5,-0.0018294789612753881
2025-01-27 00:00:00+00:00,98684.97180736873,63377.91172231051,5,-0.0063552329382090544
2025-01-28 00:00:00+00:00,99566.05558811518,64669.83533154819,5,0.008928246769592363
2025-01-29 00:00:00+00:00,98961.12566007946,64645.36533154819,5,-0.006075664286011251
2025-01-30 00:00:00+00:00,99198.69626700733,64619.3453315482,5,0.002400645762093534
2025-01-31 00:00:00+00:00,99006.67119137142,63642.17081586217,5,-0.0019357620902500372
2025-02-03 00:00:00+00:00,97261.57316841983,60915.79294171236,5,-0.017626065011098868
2025-02-04 00:00:00+00:00,97365.83222199343,60891.15294171236,5,0.00107194496425711
2025-02-05 00:00:00+00:00,97258.99320889375,60891.15294171236,5,-0.0010972947148040202
2025-02-06 00:00:00+00:00,97801.73341954133,62556.3737489023,5,0.005580360157357189
2025-02-07 00:00:00+00:00,98319.44496753023,62716.82464434907,5,0.0052934802880033605
2025-02-10 00:00:00+00:00,97525.56120057963,62091.321541270234,5,-0.00807453466822139
2025-02-11 00:00:00+00:00,97957.70885086725,62449.6887774534,5,0.00443112190248085
2025-02-12 00:00:00+00:00,97362.20846033761,62449.6887774534,5,-0.0060791580113029875
2025-02-13 00:00:00+00:00,97569.78278210733,63461.60315373514,5,0.0021319804167576617
2025-02-14 00:00:00+00:00,97393.36319306467,63461.60315373514,5,-0.0018081375607511552
2025-02-17 00:00:00+00:00,97389.0628691015,63461.60315373514,5,-4.4154178705624325e-05
2025-02-18 00:00:00+00:00,97077.18676259134,62574.186420222264,5,-0.0032023730111186977
2025-02-19 00:00:00+00:00,96599.0173801336,62550.55642022226,5,-0.004925661717280039
2025-02-20 00:00:00+00:00,97347.2576847801,62762.47722632978,5,0.0077458376383068295
2025-02-21 00:00:00+00:00,96467.87871334454,63247.05880329511,5,-0.009033423152843834
2025-02-24 00:00:00+00:00,96654.82653655623,63472.966011425,5,0.0019379282068303638
2025-02-25 00:00:00+00:00,95360.81438800428,62240.294496265386,5,-0.013387972385036973
2025-02-26 00:00:00+00:00,95256.65456172559,62240.294496265386,5,-0.001092270729304845
2025-02-27 00:00:00+00:00,95128.0543877754,62240.294496265386,5,-0.0013500387405150915
2025-02-28 00:00:00+00:00,94866.04809939954,61453.74825847242,5,-0.002754248366184653
2025-03-03 00:00:00+00:00,95502.9582739601,61975.698258472425,5,0.006713784196989092
2025-03-04 00:00:00+00:00,94963.95793445203,61975.698258472425,5,-0.005643807786161914
2025-03-05 00:00:00+00:00,95753.1859246864,62814.18625847242,5,0.008310816096977813
2025-03-06 00:00:00+00:00,97162.37332683944,60137.473378719325,5,0.014716872222522381
2025-03-07 00:00:00+00:00,97503.69255138776,59801.09339214705,5,0.00351287450956117
2025-03-10 00:00:00+00:00,97246.40774287794,62100.60774173354,5,-0.00263871861441789
2025-03-11 00:00:00+00:00,97264.42792071913,62100.60774173354,5,0.0001853043033612778
2025-03-12 00:00:00+00:00,97543.57184530972,62618.01145269154,5,0.002869948762955099
2025-03-13 00:00:00+00:00,98042.22322939633,62661.203773248184,5,0.005112088625147004
2025-03-14 00:00:00+00:00,98389.86358494472,62842.26387543391,5,0.003545822851599212
2025-03-17 00:00:00+00:00,98436.91512375543,62817.37387543391,5,0.0004782153069060602
2025-03-18 00:00:00+00:00,97900.15361004541,62817.37387543391,5,-0.005452847776011738
2025-03-19 00:00:00+00:00,94271.89364408779,56365.4138581686,5,-0.037060819949370605
2025-03-20 00:00:00+00:00,93547.53946687984,58068.879813216205,5,-0.007683670595847625
2025-03-21 00:00:00+00:00,90364.32944897935,54072.1898100786,5,-0.0340277257535726
2025-03-24 00:00:00+00:00,90412.4045859575,57032.54429161546,5,0.0005320145379410501
2025-03-25 00:00:00+00:00,91868.96504977606,54869.54466489218,5,0.016110183890018837
2025-03-26 00:00:00+00:00,92099.4143216934,54869.54466489218,5,0.0025084561668076155
2025-03-27 00:00:00+00:00,92549.08613509606,58125.56588143777,5,0.00488246116128388
2025-03-28 00:00:00+00:00,92947.07644767236,58543.215890593034,5,0.00430031596417213
2025-04-02 00:00:00+00:00,93166.07466466758,59662.094643667675,5,0.0023561603588309055
2025-04-03 00:00:00+00:00,92494.39828020331,60318.27864366767,5,-0.007209452441587105
2025-04-04 00:00:00+00:00,91548.32556663844,59349.08547912928,5,-0.010228432544626465
2025-04-07 00:00:00+00:00,91381.42360696646,59459.623675917115,5,-0.0018231022647212658
2025-04-08 00:00:00+00:00,91927.63817896125,59565.77759756324,5,0.0059773042532591525
2025-04-09 00:00:00+00:00,91329.497370501,59223.19718768164,5,-0.006506648275851568
2025-04-10 00:00:00+00:00,91683.2228195748,59460.5729229531,5,0.003873069044044053
2025-04-11 00:00:00+00:00,92340.43815400597,59684.97850348946,5,0.007168327140119279
2025-04-14 00:00:00+00:00,92612.48238124368,59184.72235240457,5,0.002946100675675689
2025-04-15 00:00:00+00:00,93009.6656631231,59985.54595601556,5,0.004288658198841944
2025-04-16 00:00:00+00:00,92762.4652107,59961.44595601555,5,-0.002657793151503718
2025-04-17 00:00:00+00:00,92534.38007982538,59726.08036287591,5,-0.0024588084238226227
2025-04-18 00:00:00+00:00,92232.89530065056,60053.97499921319,5,-0.0032580839566304087
2025-04-21 00:00:00+00:00,92265.0349953222,60028.95499921319,5,0.0003484623849969726
2025-04-22 00:00:00+00:00,91840.62687062356,59661.16639470192,5,-0.0045998803850252346
2025-04-24 00:00:00+00:00,92323.12624310586,59661.16639470192,5,0.005253659398056998
2025-04-25 00:00:00+00:00,92610.34268858621,59105.14337065408,5,0.0031109913319449234
2025-04-28 00:00:00+00:00,92204.50153398034,59192.46122407433,5,-0.004382244388950962
2025-04-29 00:00:00+00:00,92585.37002774522,59662.20968076035,5,0.004130693051081824
2025-04-30 00:00:00+00:00,92362.82935544297,59662.20968076035,5,-0.0024036267526452715
2025-05-02 00:00:00+00:00,92219.40991231248,59662.20968076035,5,-0.0015527831285739868
2025-05-05 00:00:00+00:00,91545.62798978135,58774.90818501756,5,-0.007306291844328627
2025-05-06 00:00:00+00:00,91350.86793564411,58533.928144441576,5,-0.002127464286541092
2025-05-07 00:00:00+00:00,90176.98786783835,56622.94779706618,5,-0.012850234423965712
2025-05-08 00:00:00+00:00,90371.14735937736,56622.94779706618,5,0.002153093556679364
2025-05-09 00:00:00+00:00,90844.6216722798,58299.491772778,5,0.005239219891937319
2025-05-12 00:00:00+00:00,91902.51289439628,57584.83285236785,5,0.011645061673907442
2025-05-13 00:00:00+00:00,92063.59546830795,58106.78543784759,5,0.0017527548359506095
2025-05-14 00:00:00+00:00,92018.79434335754,58308.08463514373,5,-0.0004866323623633484
2025-05-15 00:00:00+00:00,91174.62016521738,58445.64023910806,5,-0.009173932175096988
2025-05-16 00:00:00+00:00,91481.64054809854,58445.64023910806,5,0.0033673886693996735
2025-05-20 00:00:00+00:00,91369.2403634672,58445.64023910806,5,-0.0012286638494666269
2025-05-21 00:00:00+00:00,91267.44050747201,58423.84023910806,5,-0.0011141589400351926
2025-05-22 00:00:00+00:00,91331.24051624582,58423.84023910806,5,0.0006990445707588666
2025-05-23 00:00:00+00:00,90585.71416018197,58726.453877665495,5,-0.008162884373953405
2025-05-26 00:00:00+00:00,90265.61366675088,58726.453877665495,5,-0.0035336752201904353
2025-05-27 00:00:00+00:00,89565.95669138382,58241.72640931556,5,-0.007751090885507184
2025-05-28 00:00:00+00:00,89305.84610545586,58241.72640931556,5,-0.0029041233470460392
2025-05-29 00:00:00+00:00,88794.1830485749,57238.06362351654,5,-0.00572933440747847
2025-05-30 00:00:00+00:00,88627.87907293937,56178.69917205474,5,-0.0018729152059944187
2025-06-02 00:00:00+00:00,87964.29968718192,56178.69917205474,5,-0.007487253364275248
2025-06-03 00:00:00+00:00,88681.12872760436,57291.33917205474,5,0.00814909051708046
2025-06-04 00:00:00+00:00,89185.00868568083,57269.759172054735,5,0.005681929913456729
2025-06-05 00:00:00+00:00,89248.27879414221,57269.759172054735,5,0.0007094253775807857
2025-06-10 00:00:00+00:00,89839.5817212114,56466.22126426789,5,0.0066253706520555955
2025-06-11 00:00:00+00:00,89553.52075710389,56466.22126426789,5,-0.0031841306318101115
2025-06-12 00:00:00+00:00,88551.02372857378,56815.38351222322,5,-0.011194389902873692
2025-06-13 00:00:00+00:00,87399.17741718004,54977.118288895574,5,-0.013007713100239071
2025-06-16 00:00:00+00:00,87433.13820638368,54977.118288895574,5,0.0003885710393078945
2025-06-17 00:00:00+00:00,86922.77532637116,56101.415073990785,5,-0.005837179020245387
2025-06-18 00:00:00+00:00,86264.93175364872,55184.69178248783,5,-0.007568138157720172
2025-06-19 00:00:00+00:00,85548.69170688053,55165.911782487834,5,-0.008302795031631116
2025-06-20 00:00:00+00:00,85963.2518168201,55146.75178248783,5,0.004845896549300788
2025-06-23 00:00:00+00:00,85312.82293356558,54847.76278556486,5,-0.007566359688678803
2025-06-24 00:00:00+00:00,86675.10728489538,54713.08683811804,5,0.0159681077766074
2025-06-25 00:00:00+00:00,85981.40648071142,55057.66589347692,5,-0.008003460577254429
2025-06-26 00:00:00+00:00,85725.46603004308,55057.66589347692,5,-0.0029766953245380368
